1.6328,1.3264,9.5337
1.5227,1.0965,9.4379
1.6089,1.0918,9.5624
1.8435,1.0582,9.6055
1.6233,0.98641,9.4954
1.5419,1.0965,9.4571
1.4365,1.0391,9.481
1.6328,1.0534,9.4858
1.6424,1.0487,9.6055
1.6376,1.1013,9.5672
1.7286,1.1875,9.5193
1.7382,1.0774,9.4236
1.5658,0.7853,9.2847
1.403,0.7422,9.3613
1.6807,0.82839,9.4858
1.81,0.88107,9.4667
1.5706,0.95289,9.4571
1.6328,0.96726,9.4619
1.7095,0.90022,9.4379
1.5275,0.88107,9.5098
1.4222,0.92895,9.481
1.6233,0.93374,9.3901
1.6089,0.8427600000000001,9.572000000000001
1.8962,0.7469899999999999,9.6103
1.8723,1.0582,9.5002
1.8483,1.3216,9.6295
1.8148,1.4748,9.5481
1.4557,1.3934,9.3709
1.3982,1.3264,9.4044
1.3695,1.1540000000000001,9.2273
1.4796,1.2019,9.3996
1.5227,1.5036,9.3565
1.8052,1.6376,9.4044
1.6089,1.5514,9.4715
1.6568,1.5562,9.6007
1.6999,1.4605,9.6103
1.6328,1.4461,9.5816
1.6089,1.2833,9.5624
1.6999,1.2929,9.5098
1.7669,1.2785,9.5912
1.8052,1.2067,9.6055
1.5706,1.1540000000000001,9.4954
1.6855,1.2737,9.4858
1.743,1.2306,9.5241
1.4988,1.2785,9.414
1.3982,1.2594,9.414
1.6137,1.3264,9.4906
1.4796,1.245,9.4188
1.4222,1.1684,9.4332
1.4892,1.2929,9.3853
1.5371,1.3024,9.3326
1.5227,1.2641,9.2991
1.7286,1.1444,9.4427
1.7334,1.2689,9.4236
1.5467,1.2067,9.4954
1.3168,1.2881,9.5241
1.4988,1.1492,9.6822
1.8052,1.0151,9.821
2.0159,1.0822,9.7827
1.9345,1.087,9.6151
1.8579,1.1827,9.4954
1.7526,1.1684,9.4092
1.5945,1.1540000000000001,9.2991
1.6185,0.95768,9.2608
1.4605,0.96726,9.2608
1.6424,0.95289,9.2991
1.7238,0.81882,9.481
1.5467,0.91937,9.481
1.6328,0.92416,9.5098
1.6759,0.8331799999999999,9.6726
1.3934,1.0965,9.505
1.1684,0.7853,9.6534
1.2067,0.89543,9.8785
1.5562,0.95289,9.9742
1.063,0.94332,10.099
1.0151,0.88107,10.209
1.4078,0.79487,10.185
1.8244,0.96247,9.9982
1.3982,1.0726,9.6534
0.90501,1.0056,9.256
1.0582,1.2881,9.007
0.54109,1.1349,8.7676
0.26815,0.9481,8.8585
0.58419,0.89543,8.9495
1.0104,1.0439,8.7867
0.6177,1.0104,8.9399
0.22505,0.6608,9.0118
0.44532,0.5746100000000001,9.2033
0.2873,0.22505,9.6055
0.14365,0.028730000000000002,9.8593
1.4461,0.7278399999999999,10.76
1.9776,0.9098,10.822000000000001
1.8675,1.3072,10.390999999999998
1.6233,1.4461,10.032
1.4509,1.6185,10.214
2.0446,1.2929,10.495999999999999
2.1165,1.2163,10.309000000000001
2.15,0.81403,10.017000000000001
1.3599,0.80924,9.4092
0.14365,0.56024,9.0261
0.95768,0.56982,9.0309
1.5036,0.77572,8.8681
1.4126,0.5937600000000001,8.8011
1.2785,0.28252,8.7436
0.67038,0.35434,8.734
0.82839,0.6608,8.8011
1.3982,0.77093,8.8633
1.1253,0.60334,9.2368
0.93853,0.33519,9.6869
0.94332,0.11012999999999999,10.424000000000001
1.4078,0.25379,10.779000000000002
1.8723,1.0104,10.999
2.2218,0.98641,11.152000000000001
0.5363,1.0822,11.262
0.71826,2.1644,10.353
1.6903,2.15,9.7205
1.8148,2.0111,9.4619
1.2163,1.8531,8.9687
0.69911,1.6041,8.5377
0.58419,0.69911,8.7197
1.2019,0.79966,8.5952
1.7526,1.2737,8.5377
0.8427600000000001,1.2067,8.3989
0.92895,1.2258,8.3127
0.8379700000000001,1.3982,8.2552
0.94332,1.0391,8.2839
0.96247,0.49321000000000004,9.097999999999999
0.67516,0.6464300000000001,9.6869
1.5706,0.80924,10.53
1.7382,0.65601,10.720999999999998
1.3072,0.59855,10.884
0.32561,0.78051,11.472999999999999
2.2553,0.77572,11.009
3.0502,0.62249,10.166
1.3886,0.37828,8.9447
-0.40223000000000003,0.8236100000000001,8.4132
-0.39744,0.8427600000000001,8.6287
1.6281,0.79487,9.1889
1.9441,0.89543,9.1459
1.0247,0.90022,8.825
0.43573999999999996,0.69911,8.4994
0.76136,0.8667,8.6383
0.54109,0.45011,8.8202
0.8236100000000001,0.48363,9.2225
0.43573999999999996,0.50278,9.5912
1.1253,0.77572,10.276
1.7334,0.77093,10.712
1.5802,0.043095999999999995,10.97
0.09576799999999999,0.31603000000000003,11.047
0.8571200000000001,0.88585,11.1
2.3272,0.94332,10.788
1.6568,0.79966,9.7875
0.63686,1.5514,9.1985
1.0487,1.6472,9.5529
2.0925,1.4653,9.6582
2.1691,1.0151,9.2033
1.992,0.70868,8.6095
1.7526,0.8667,8.0589
1.1157,1.3551,7.9248
0.56982,1.5993,8.0158
0.60334,1.719,8.3893
0.30167,1.2785,9.2751
0.7134699999999999,0.98641,10.697000000000001
1.5083,1.087,11.353
2.1261,0.6177,11.243
0.2059,0.11492000000000001,11.468
1.4413,0.32561,11.128
3.3088,0.29688000000000003,10.429
2.2601,0.10056,9.7588
0.65601,0.0,9.3518
0.71826,0.3304,9.0788
1.4509,0.87628,9.2751
1.5419,0.89543,8.7436
1.2209999999999999,1.0056,8.2648
0.33998,0.8427600000000001,8.0206
0.028730000000000002,1.0343,8.2408
0.50278,1.1779,8.6287
0.67038,0.76136,9.2847
0.31125,0.30167,9.6199
0.65601,0.55067,10.214
1.4078,1.3024,10.989
2.4134,1.5802,11.334000000000001
1.494,1.403,10.889000000000001
-0.25379,1.7717,10.654000000000002
0.95768,2.0303,10.367
2.5474,1.4126,10.147
1.7286,1.3312,9.4858
0.42138000000000003,1.3455,9.0357
0.31603000000000003,1.0199,8.6814
0.81403,0.81882,8.9064
0.39744,0.75657,8.8873
0.66559,1.3838,8.4659
0.9912,0.79009,8.5617
1.3216,0.5794,8.7676
2.4469,0.40223000000000003,9.2464
2.3655,0.36871,9.5337
0.81882,1.1061,9.2943
0.56982,1.4461,9.6822
0.58419,1.2354,9.7444
0.84755,1.1827,9.7683
1.3743,0.9481,9.8785
-0.071826,0.82839,10.276
0.92895,1.1684,10.222999999999999
2.9832,1.4988,10.324000000000002
2.3798,0.87628,10.458
1.1684,0.2059,10.429
1.3168,-0.004788399999999999,10.151
2.6671,0.52194,10.008
2.3032,0.9959899999999999,9.1506
0.75657,0.97683,8.2696
0.23463,1.0726,8.0828
0.16759000000000002,0.84755,8.1355
0.24420999999999998,1.0151,8.169
0.75178,0.8619100000000001,8.7149
1.0295,1.0295,9.5241
1.6664,1.1779,10.08
1.7765,1.1779,10.505999999999998
1.6376,1.0534,10.597000000000001
0.71826,1.2594,11.085
1.5802,1.719,10.831
3.213,1.3072,10.19
2.3703,1.0918,9.7875
1.3264,1.2689,9.1889
0.7469899999999999,0.67995,9.3134
2.0399,0.46926,9.7109
1.9632,0.69911,9.1794
1.4892,0.54109,8.7197
2.1261,0.16759000000000002,8.576
2.1308,-0.019154,8.3749
2.3415,0.2873,8.3749
1.8435,0.93853,8.6479
1.7238,1.3791,9.1698
1.8675,1.2306,9.9168
2.3607,1.3695,10.429
3.213,1.403,10.902999999999999
2.217,1.0534,10.324000000000002
0.79966,1.1013,10.247
1.7095,0.40223000000000003,10.127
2.375,0.33998,9.6869
1.9154,0.33519,9.2703
0.96247,0.09576799999999999,9.1746
1.0774,0.24420999999999998,9.1985
2.6767,0.88585,9.3134
2.9257,1.0534,8.8442
1.6424,0.92895,8.1211
1.3455,0.9959899999999999,8.1977
1.2498,1.2354,8.2313
0.69911,0.9912,8.4994
0.31603000000000003,1.2546,8.7436
0.75178,1.5419,9.1985
1.7334,1.1349,10.568
2.4277,1.0008,11.205
3.1795,0.6081300000000001,11.325
1.1540000000000001,0.85234,11.258
2.1739,0.54109,11.013
2.9209,0.49799,10.659
2.2075,1.0965,9.8593
0.51236,1.0534,9.5672
0.65122,0.73263,9.1171
1.4844,0.87149,8.9543
1.4892,0.89064,8.6383
0.81882,0.76136,8.3366
0.70868,0.87149,8.0972
0.75178,1.1779,8.1211
0.73263,1.3599,8.3797
0.81882,1.3455,9.0788
1.0678,1.0008,9.7827
1.6712,1.2258,10.731
2.7964,0.93853,11.065999999999999
2.0255,0.58419,11.047
0.95289,0.5937600000000001,10.985
1.9872,0.31125,10.380999999999998
1.9393,0.93853,9.7444
0.90501,1.0295,9.1937
-0.72305,0.80924,8.8825
0.23463,1.0343,8.8825
1.9632,1.5467,9.0597
1.8292,1.4509,8.6335
1.0822,0.77572,8.6335
1.0295,0.5363,8.5617
1.6568,0.8667,9.0549
1.4222,0.6608,9.596
1.2881,0.6272800000000001,9.7731
1.3647,1.0343,10.036
1.2067,1.1301,10.242
1.9728,0.76136,10.654000000000002
1.8675,0.79966,10.75
0.87149,1.1971,10.511
1.4078,1.1444,10.380999999999998
2.3655,0.7422,9.979
1.3982,0.7039,9.4523
0.11971,0.72305,9.1506
1.2881,0.7278399999999999,9.5289
2.4565,0.63207,9.6678
1.5179,0.81403,8.9495
1.4605,0.79966,8.6957
1.3264,0.52194,8.5712
2.0446,0.38306999999999997,8.849
2.3128,0.45969,8.8442
1.6233,0.92416,8.8298
0.88107,1.1301,9.0118
1.1732,1.4413,9.663
2.4134,1.5323,10.390999999999998
2.2458,1.6616,9.9455
0.18675,1.0295,10.204
0.73263,0.36391999999999997,10.453
1.7765,-0.30167,10.817
1.8148,-0.6272800000000001,10.247
1.4174,-0.11492000000000001,9.5816
1.5179,0.31125,9.4954
1.8531,0.6608,9.3422
1.8866,1.5754,8.9304
1.8818,1.7573,8.6574
0.8571200000000001,1.3503,8.1786
0.40223000000000003,1.0965,8.3175
1.6807,1.0056,8.8298
1.3599,0.72305,9.2512
1.5945,0.76136,9.6534
2.1021,0.89064,10.305
2.2601,0.84755,10.845999999999998
1.1205,0.8619100000000001,10.511
-0.071826,1.4126,10.720999999999998
1.4844,1.7669,10.270999999999999
1.6855,1.6472,10.06
1.2163,1.8244,9.7061
1.1444,1.7813,9.4954
1.5897,1.0965,9.1075
1.7526,0.80445,8.8538
2.2649,0.73263,8.5952
1.7095,0.6464300000000001,8.6718
1.4365,1.2209999999999999,8.4324
1.3216,1.1875,8.3318
1.2354,1.0439,8.3462
1.1492,0.92895,9.0309
1.719,0.81403,9.8641
2.3511,0.78051,10.610999999999999
1.8723,0.39744,10.659
0.46448,0.48841999999999997,10.884
1.2594,0.18195999999999998,10.654000000000002
2.4756,0.49321000000000004,10.199
2.4181,0.4549,9.6391
1.6999,0.35913,9.1937
1.9154,0.29209,9.3565
2.2889,0.50278,9.0836
2.2841,0.76136,8.7771
1.7526,0.56503,8.3414
1.0391,0.50757,8.2456
0.88107,0.75178,8.2935
0.93374,0.7661399999999999,8.5234
1.2594,0.60334,9.1985
1.6664,0.78051,9.8402
1.6807,0.79009,10.424000000000001
1.9201,0.56024,10.908
1.1588,0.30167,10.87
-0.12929000000000002,0.8571200000000001,10.913
1.8052,1.5802,11.052
3.1268,1.0343,10.654000000000002
2.2027,0.6464300000000001,9.821
1.403,1.4269,8.8538
1.2833,1.4269,8.5473
2.4565,1.1061,8.7963
2.0734,0.7278399999999999,8.6766
1.1636,0.88107,8.3989
1.6999,0.81403,8.2839
1.6185,0.5937600000000001,8.4036
1.3743,0.79487,8.3941
1.6185,1.1588,8.8538
2.3224,1.2354,9.6726
2.3798,1.4317,10.051
2.3798,1.3119999999999998,10.525
1.9968,1.1253,10.495999999999999
0.45011,0.69911,11.013
1.2785,-0.09097999999999999,11.597999999999999
2.8635,0.4118,11.329
3.1029,0.51236,10.635
1.4748,-0.043095999999999995,9.6774
1.9489,0.16759000000000002,9.3709
2.8012,0.5363,9.0357
2.0638,0.6464300000000001,7.9631
1.4557,0.67038,7.4124
1.2594,0.42138000000000003,7.7093
1.0918,0.6943199999999999,7.8243
1.2737,0.68474,8.169
0.56503,0.49799,8.5138
0.7278399999999999,0.67516,8.9447
1.2306,0.87149,9.6534
2.1691,0.8571200000000001,10.544
0.96247,0.98641,10.558
0.75657,1.9585,11.1
2.8204,1.8387,11.056
2.6959,1.3264,10.745
1.5275,1.3934,9.821
0.71826,1.6807,9.4427
1.7142,1.2977,9.0788
2.2553,1.1492,8.7628
1.4174,1.4605,8.4611
1.5419,1.6137,8.6862
2.3176,1.1301,8.8394
2.0255,0.5746100000000001,9.0884
