1.0582,-1.7238,9.6917
0.90501,-1.6281,9.7157
0.75178,-1.4557,9.9216
0.84755,-1.5658,9.9072
0.84755,-1.9776,10.051
0.6464300000000001,-1.7813,10.08
0.55545,-1.4844,9.9311
0.50278,-1.561,9.8593
0.49799,-1.7861,9.9647
0.51236,-1.8483,9.9503
0.56503,-1.5131,9.7588
0.84755,-1.1157,9.481
1.1396,-1.4222,9.3613
1.4605,-1.652,9.4619
1.2785,-1.719,9.5433
1.2067,-1.7526,9.5337
0.98162,-1.834,9.7636
0.89543,-2.0303,9.9934
0.64165,-1.7669,9.9838
0.6464300000000001,-1.8292,9.8737
0.84755,-1.8387,9.8689
0.85234,-1.8483,9.8306
0.92416,-1.9872,9.845
0.79487,-1.8627,9.6774
1.0151,-1.6903,9.6774
1.1827,-1.6328,9.6822
1.2833,-1.719,9.6534
1.2067,-2.0063,9.6917
1.2306,-1.7095,9.663
1.245,-1.7238,9.7348
1.3647,-1.7669,9.7013
1.2833,-1.719,9.7492
1.0487,-2.0159,9.7396
0.98641,-1.7669,9.7061
0.8331799999999999,-1.8627,9.845
0.81882,-1.9393,9.8737
0.8571200000000001,-1.7717,9.7588
1.0199,-1.9297,9.9168
1.1827,-1.9728,10.022
0.98641,-1.7478,9.8114
1.0534,-1.5467,9.4858
0.6272800000000001,-1.4844,9.4427
0.89543,-1.585,9.6582
0.88585,-1.7669,9.7923
0.93853,-1.6712,9.8354
1.0008,-1.6664,9.7252
0.9481,-1.5036,9.6774
0.9481,-1.7573,9.7971
0.96247,-1.5419,9.7827
1.0247,-1.7957,9.7827
0.97205,-1.7861,9.8641
1.0582,-1.7286,9.8593
1.1253,-1.8771,9.8258
1.0918,-1.7765,9.7636
1.1971,-1.9393,9.6582
1.1444,-1.7526,9.6486
1.1971,-1.8771,9.7013
1.1013,-1.7526,9.754
1.1732,-1.7573,9.8114
1.2306,-1.8866,9.8641
1.1588,-1.7861,9.8258
1.0822,-1.7669,9.7205
0.96247,-1.7909,9.7444
1.1205,-1.8627,9.6726
0.88107,-1.7573,9.8019
0.93853,-1.8052,9.73
0.97683,-1.8531,9.7923
1.0343,-1.8675,9.8162
1.1684,-1.8435,9.7444
0.9959899999999999,-1.9680000000000002,9.8833
0.88107,-1.8675,9.7157
0.77093,-1.6472,9.6007
0.89543,-1.7813,9.572000000000001
0.98641,-1.8052,9.6103
1.1684,-1.7478,9.6438
1.1923,-1.834,9.7396
1.2115,-2.0207,9.8689
1.2019,-1.7813,9.754
1.1732,-1.7717,9.596
1.0726,-1.8004,9.7779
1.1923,-1.9106,9.6534
1.1827,-1.9872,9.7348
1.1923,-2.0159,9.6726
1.1396,-1.9537,9.7444
1.1588,-2.0016,9.7636
1.0678,-2.0207,9.7875
1.2115,-1.9585,9.6534
1.0774,-1.9585,9.7252
1.1157,-1.8914,9.6822
1.1636,-1.9249,9.73
1.1205,-1.8196,9.6534
1.1253,-1.8483,9.7588
1.1971,-1.8627,9.7588
1.1157,-1.7478,9.7013
1.1157,-1.7573,9.6965
1.1492,-1.8292,9.7923
1.0104,-1.7526,9.7636
1.0151,-1.6759,9.8306
0.8571200000000001,-1.6376,9.8737
0.65601,-1.5945,9.9934
0.80924,-1.4988,9.9024
0.81403,-1.3408,9.8306
1.0343,-1.2785,9.8402
1.0774,-1.0056,9.7923
1.4748,-0.7278399999999999,9.7827
