1.1157,-1.6472,10.06
0.8667,-1.585,9.9647
0.88107,-1.6376,10.051
0.8236100000000001,-1.8387,10.089
0.79966,-1.652,9.9695
0.91459,-1.5467,9.9216
0.84755,-1.5131,10.07
0.8667,-1.6616,9.979
0.8619100000000001,-1.7238,10.147
0.92416,-1.6664,10.032
0.9912,-1.8244,10.003
0.87628,-1.7478,9.9599
0.63207,-1.5754,9.8258
0.6464300000000001,-1.4653,9.8162
0.66559,-1.6999,9.9407
0.65601,-1.81,9.9934
0.73263,-1.6137,9.9455
0.7853,-1.7382,10.032
0.7422,-1.7669,10.008
0.68953,-1.6041,9.9599
0.81403,-1.494,10.003
0.76136,-1.6664,9.9216
0.67995,-1.6616,10.022
0.52194,-1.9393,10.123
0.8667,-1.9201,9.9982
1.1636,-1.9154,10.07
1.2641,-1.8387,9.979
1.1684,-1.5323,9.9503
1.1540000000000001,-1.3934,9.845
0.97205,-1.4126,9.8162
1.0343,-1.5514,9.7827
1.2977,-1.5658,9.8785
1.4174,-1.8531,9.9359
1.3503,-1.6233,9.8976
1.3503,-1.6903,10.056000000000001
1.2594,-1.7286,10.065
1.245,-1.6999,10.008
1.1109,-1.6712,10.027000000000001
1.1444,-1.7238,10.056000000000001
1.0965,-1.7669,10.075
1.0056,-1.8723,10.127
0.92895,-1.6089,9.912
1.063,-1.7526,9.9742
1.0391,-1.7669,9.9742
1.1301,-1.5323,9.8689
1.0822,-1.4222,9.8593
1.0822,-1.6281,9.9599
1.0582,-1.5323,9.9264
0.97683,-1.47,9.8881
1.1205,-1.5371,9.8402
1.0774,-1.561,9.8354
1.0774,-1.5754,9.8545
0.97683,-1.7526,9.9647
1.0726,-1.7669,9.912
1.0774,-1.6089,10.027000000000001
1.0726,-1.3647,10.013
0.96726,-1.4557,10.166
0.82839,-1.8435,10.29
0.88585,-2.0303,10.333
0.87628,-1.9393,10.094
0.9912,-1.9058,9.9407
0.9912,-1.7957,9.8641
1.0104,-1.5993,9.7444
0.81882,-1.652,9.8162
0.8236100000000001,-1.5227,9.7157
0.79966,-1.6472,9.8402
0.6177,-1.7573,10.017000000000001
0.73741,-1.6281,9.9024
0.75657,-1.6568,9.9982
0.67038,-1.6999,10.19
0.87628,-1.4078,10.084
0.58419,-1.1971,10.151
0.75178,-1.2354,10.270999999999999
0.80445,-1.585,10.539000000000001
0.81403,-1.0726,10.582
0.7134699999999999,-1.0487,10.664000000000001
0.5746100000000001,-1.403,10.597000000000001
0.77093,-1.8483,10.505999999999998
0.8427600000000001,-1.494,10.142000000000001
0.8379700000000001,-1.0104,9.754
1.1205,-1.0678,9.5337
0.98162,-0.58419,9.2895
0.7853,-0.27773000000000003,9.3757
0.72305,-0.63207,9.3422
0.8571200000000001,-1.0487,9.323
0.8236100000000001,-0.65122,9.4475
0.47405,-0.25856999999999997,9.4715
0.40223000000000003,-0.46448,9.6295
0.076614,-0.28252,10.027000000000001
-0.13885999999999998,-0.16280999999999998,10.453
0.55067,-1.4126,11.21
0.75178,-2.0111,11.329
1.0822,-1.8771,10.841
1.2115,-1.6759,10.597000000000001
1.4174,-1.5083,10.75
1.1540000000000001,-2.1165,10.956
1.0726,-2.1787,10.855
0.66559,-2.1931,10.511
0.62249,-1.4509,9.9072
0.33998,-0.23463,9.4858
0.38786,-1.0343,9.5433
0.59855,-1.561,9.3805
0.3735,-1.5036,9.2991
0.057461,-1.3072,9.2129
0.14365,-0.76136,9.2368
0.51715,-0.8667,9.3182
0.55067,-1.4174,9.3182
0.45969,-1.1492,9.6391
0.14844000000000002,-1.0056,10.19
-0.028730000000000002,-0.95768,10.913
0.019154,-1.4365,11.329
0.82839,-1.8435,11.478
0.82839,-2.2601,11.703
0.88107,-0.60334,11.741
1.9297,-0.7661399999999999,10.845999999999998
1.9632,-1.7238,10.265999999999998
1.7813,-1.8627,9.9359
1.6137,-1.2737,9.5385
1.3312,-0.78051,9.0644
0.59855,-0.67038,9.232000000000001
0.58897,-1.2881,8.9735
1.087,-1.7957,8.9974
1.0199,-0.9098,8.9495
1.0534,-0.96726,8.7724
1.2258,-0.88585,8.7197
0.87628,-0.96247,8.825
0.27294,-1.0391,9.5864
0.4549,-0.7039,10.127
0.63686,-1.6233,11.065999999999999
0.51236,-1.8435,11.329
0.4549,-1.3119999999999998,11.357999999999999
0.5794,-0.3304,12.062000000000001
0.61292,-2.2553,11.515999999999998
0.44532,-3.0789,10.645
0.2059,-1.4317,9.4571
0.61292,0.33998,8.8633
0.6464300000000001,0.31603000000000003,9.1506
0.6464300000000001,-1.5993,9.6869
0.77093,-1.9968,9.6295
0.6943199999999999,-1.1061,9.2943
0.54588,-0.48841999999999997,8.982999999999999
0.64165,-0.7853,9.0932
0.29209,-0.6081300000000001,9.2799
0.22027,-0.90022,9.754
0.26336,-0.48363,10.123
0.52672,-1.1779,10.764000000000001
0.56982,-1.8196,11.186
-0.11012999999999999,-1.6089,11.515999999999998
0.10056,-0.14844000000000002,11.578
0.68474,-0.93853,11.593
0.72305,-2.3367,11.296
0.6177,-1.6951,10.222999999999999
1.3455,-0.73741,9.663
1.4317,-1.0678,9.9982
1.2737,-2.1117,10.056000000000001
0.8571200000000001,-2.1883,9.6678
0.52672,-1.9824,9.0932
0.70868,-1.81,8.5952
1.1444,-1.1732,8.3797
1.4174,-0.6464300000000001,8.5281
1.5323,-0.61292,8.9208
1.0918,-0.31603000000000003,9.754
0.79966,-0.80445,11.104000000000001
0.90022,-1.5419,11.784
