,Heading,Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Magn_X,Magn_Y,Magn_Z,Temperature,Vdd,USW (L/H),Latitude,Longitude,Altitude,V_East,V_North,V_Up,Heave,Surge,Sway,V_Heave,V_Surge,V_Sway,Lat_GNSS,Long_GNSS,Height_GNSS,Hor_spd,Trk_gnd,Ver_spd,ms_gps,GPS_Week,GNSS_info_1,GNSS_info_2,#solnSVs,V_latency,anglesPosType,Heading_GNSS,Latency_ms_head,Latency_ms_pos,Latency_ms_vel,P_Bar,H_Bar,New_GPS
8473,201.979,5.215,10.16,2.40656,3.9275900000000004,-0.57708,0.13911700000000002,0.084237,0.9616610000000001,-880.0,13870.0,4460.0,46.8,10.12,00000000 00000000,32.826409926,34.956557539,24.046,-0.32,-0.13,0.05,0.0,-1.97,3.88,-0.02,-0.83,0.48,32.825991753000004,34.956579963,25.5,0.03,123.6,0.03,307606370,2172,111,11111100,20,25,100,0.0,0,20,20,100794,23.31,3
8474,201.976,5.261,10.047,1.1975200000000001,4.64149,0.23306999999999997,0.156192,0.083307,0.9601940000000001,-880.0,13860.0,4440.0,46.8,10.07,00000000 00000000,32.826409895,34.956557453,24.048,-0.31,-0.13,0.04,0.0,-1.95,3.87,-0.02,-0.83,0.47,32.825991753000004,34.956579963,25.5,0.03,123.6,0.03,307606395,2172,111,11111100,20,25,100,0.0,0,45,45,100794,23.22,0
8475,201.959,5.282,-9.951,0.60978,3.66824,0.84086,0.161735,0.081013,0.9825370000000001,-900.0,13860.0,4440.0,46.8,10.11,00000000 00000000,32.826410383,34.956558603000005,24.045,-0.3,-0.12,0.04,0.0,-1.94,3.87,-0.01,-0.83,0.47,32.825991757,34.956579963,25.498,0.0,359.15,-0.02,307606420,2172,111,11111100,20,25,100,0.0,0,20,20,100794,23.22,3
8476,201.94799999999998,5.29,-9.838,0.04517,6.05949,-0.20062,0.151789,0.074434,0.999101,-910.0,13840.0,4430.0,46.8,10.08,00000000 00000000,32.826410354000004,34.956558521999995,24.046,-0.3,-0.12,0.04,0.0,-1.92,3.86,-0.02,-0.83,0.47,32.825991757,34.956579963,25.498,0.0,359.15,-0.02,307606445,2172,111,11111100,20,25,100,0.0,0,45,45,100796,23.14,0
8477,201.96599999999998,5.28,-9.651,-1.17687,8.40727,-0.41538,0.15624200000000002,0.077973,1.001041,-940.0,13840.0,4420.0,46.8,10.11,00000000 00000000,32.826410666,34.956559509,24.047,-0.28,-0.12,0.05,0.0,-1.91,3.86,-0.02,-0.83,0.46,32.825991746999996,34.956579948000005,25.5,0.03,230.22,0.03,307606470,2172,111,11111100,20,25,100,0.0,0,20,20,100796,23.14,3
8478,201.96900000000002,5.239,-9.453,-1.9947,6.96765,0.63974,0.152277,0.087402,1.003602,-960.0,13850.0,4400.0,46.9,10.08,00000000 00000000,32.826410639,34.956559434,24.049,-0.28,-0.11,0.05,0.0,-1.89,3.85,-0.02,-0.84,0.46,32.825991746999996,34.956579948000005,25.5,0.03,230.22,0.03,307606495,2172,111,11111100,20,25,100,0.0,0,45,45,100796,23.05,0
8479,201.967,5.187,-9.311,-2.22665,4.7262699999999995,0.28381999999999996,0.145319,0.10276500000000001,1.002016,-990.0,13860.0,4400.0,46.9,10.1,00000000 00000000,32.826410805,34.956560356,24.048,-0.26,-0.11,0.06,0.0,-1.88,3.85,-0.03,-0.83,0.45,32.82599172,34.956579939,25.501,0.06,194.85,0.0,307606520,2172,111,11111100,20,25,100,0.0,0,20,20,100796,23.05,3
8480,201.99099999999999,5.131,-9.215,-2.4182,2.8733299999999997,-1.7440900000000001,0.14171199999999998,0.10744100000000001,0.9995069999999999,1000.0,13860.0,4370.0,46.9,10.1,00000000 00000000,32.826410778,34.956560284,24.049,-0.26,-0.12,0.06,0.0,-1.86,3.84,-0.03,-0.83,0.44,32.82599172,34.956579939,25.501,0.06,194.85,0.0,307606545,2172,111,11111100,20,25,100,0.0,0,45,45,100796,23.05,0
8481,202.06900000000002,5.093,-9.172,-1.3755899999999999,0.11425999999999999,-3.49378,0.130017,0.103171,1.003196,1040.0,13880.0,4390.0,46.9,10.1,00000000 00000000,32.826411261,34.95656121,24.042,-0.25,-0.12,0.06,0.0,-1.85,3.84,-0.04,-0.82,0.44,32.825991736,34.956579956999995,25.497,0.04,42.19,-0.06,307606570,2172,111,11111100,20,25,100,0.0,0,20,20,100796,23.05,3
8482,202.18900000000002,5.106,-9.187999999999999,0.8998700000000001,-1.9814,-6.30246,0.11551800000000001,0.11264400000000001,1.005482,1050.0,13890.0,4400.0,46.9,10.08,00000000 00000000,32.826411232,34.956561143,24.044,-0.24,-0.13,0.07,0.0,-1.83,3.83,-0.04,-0.81,0.43,32.825991736,34.956579956999995,25.497,0.04,42.19,-0.06,307606595,2172,111,11111100,20,25,100,0.0,0,45,45,100796,23.14,0
