1.5993,1.336,9.4379,-1.3934,-1.834,-9.8545,1.7621,1.5562,9.5193,-1.3695,-1.7957,-9.9742
1.4892,1.1205,9.3422,-1.1349,-1.6807,-9.8354,1.6328,1.3264,9.5337,-1.1157,-1.6472,-10.06
1.3886,0.86191,9.3374,-0.8667,-1.5897,-9.8354,1.5227,1.0965,9.4379,-0.8667,-1.585,-9.9647
1.4365,0.90022,9.3757,-0.90022,-1.6807,-9.912,1.6089,1.0918,9.5624,-0.88107,-1.6376,-10.051
1.6328,0.74699,9.4763,-0.87149,-1.8723,-9.9934,1.8435,1.0582,9.6055,-0.82361,-1.8387,-10.089
1.4748,0.69432,9.3757,-0.79487,-1.6855,-9.8019,1.6233,0.98641,9.4954,-0.79966,-1.652,-9.9695
1.403,0.82839,9.3518,-0.9098,-1.5562,-9.7875,1.5419,1.0965,9.4571,-0.91459,-1.5467,-9.9216
1.2929,0.80445,9.347,-0.85712,-1.4844,-9.7827,1.4365,1.0391,9.481,-0.84755,-1.5131,-10.07
1.5179,0.83318,9.4284,-0.85712,-1.7142,-9.8737,1.6328,1.0534,9.4858,-0.8667,-1.6616,-9.979
1.5371,0.83797,9.5529,-0.90022,-1.7669,-9.9311,1.6424,1.0487,9.6055,-0.86191,-1.7238,-10.147
1.47,0.91459,9.4954,-0.96247,-1.7142,-9.9407,1.6376,1.1013,9.5672,-0.92416,-1.6664,-10.032
1.5945,0.97205,9.3805,-1.0056,-1.834,-9.8354,1.7286,1.1875,9.5193,-0.9912,-1.8244,-10.003
1.6089,0.88585,9.3518,-0.89543,-1.8004,-9.7923,1.7382,1.0774,9.4236,-0.87628,-1.7478,-9.9599
1.403,0.59376,9.1459,-0.6177,-1.6233,-9.663,1.5658,0.7853,9.2847,-0.63207,-1.5754,-9.8258
1.2641,0.62728,9.2273,-0.66559,-1.494,-9.6343,1.403,0.7422,9.3613,-0.64643,-1.4653,-9.8162
1.4748,0.68474,9.3326,-0.6608,-1.6951,-9.8785,1.6807,0.82839,9.4858,-0.66559,-1.6999,-9.9407
1.6185,0.69432,9.4667,-0.70868,-1.8052,-9.845,1.81,0.88107,9.4667,-0.65601,-1.81,-9.9934
1.4078,0.73741,9.2895,-0.79487,-1.652,-9.8306,1.5706,0.95289,9.4571,-0.73263,-1.6137,-9.9455
1.5179,0.77093,9.323,-0.79009,-1.7478,-9.8019,1.6328,0.96726,9.4619,-0.7853,-1.7382,-10.032
1.5562,0.73741,9.3661,-0.72305,-1.8004,-9.8306,1.7095,0.90022,9.4379,-0.7422,-1.7669,-10.008
1.4413,0.72305,9.2991,-0.77093,-1.5945,-9.8258,1.5275,0.88107,9.5098,-0.68953,-1.6041,-9.9599
1.3072,0.72784,9.3374,-0.82839,-1.5179,-9.8928,1.4222,0.92895,9.481,-0.81403,-1.494,-10.003
1.4892,0.69911,9.3182,-0.82361,-1.6951,-9.7636,1.6233,0.93374,9.3901,-0.76136,-1.6664,-9.9216
1.4844,0.62728,9.481,-0.67038,-1.6903,-9.8833,1.6089,0.84276,9.572,-0.67995,-1.6616,-10.022
1.7382,0.56024,9.4906,-0.54588,-1.9537,-9.9742,1.8962,0.74699,9.6103,-0.52194,-1.9393,-10.123
1.6951,0.82839,9.4427,-0.89064,-1.9824,-9.9072,1.8723,1.0582,9.5002,-0.8667,-1.9201,-9.9982
1.652,1.154,9.5385,-1.2019,-1.901,-10.041,1.8483,1.3216,9.6295,-1.1636,-1.9154,-10.07
1.6137,1.2641,9.3709,-1.336,-1.8675,-9.8545,1.8148,1.4748,9.5481,-1.2641,-1.8387,-9.979
1.3264,1.1349,9.232,-1.2115,-1.5467,-9.73,1.4557,1.3934,9.3709,-1.1684,-1.5323,-9.9503
1.2641,1.1301,9.2991,-1.1588,-1.4653,-9.7252,1.3982,1.3264,9.4044,-1.154,-1.3934,-9.845
1.2929,0.97683,9.1889,-1.0247,-1.4413,-9.6582,1.3695,1.154,9.2273,-0.97205,-1.4126,-9.8162
1.3312,0.95768,9.232,-1.0582,-1.5658,-9.6869,1.4796,1.2019,9.3996,-1.0343,-1.5514,-9.7827
1.3647,1.2833,9.256,-1.3503,-1.5993,-9.7875,1.5227,1.5036,9.3565,-1.2977,-1.5658,-9.8785
1.6041,1.4365,9.323,-1.4892,-1.8292,-9.7588,1.8052,1.6376,9.4044,-1.4174,-1.8531,-9.9359
1.4269,1.3503,9.3709,-1.4317,-1.6233,-9.8162,1.6089,1.5514,9.4715,-1.3503,-1.6233,-9.8976
1.4605,1.3455,9.4619,-1.3982,-1.7238,-9.9311,1.6568,1.5562,9.6007,-1.3503,-1.6903,-10.056
1.5562,1.2306,9.4571,-1.3072,-1.7573,-9.9599,1.6999,1.4605,9.6103,-1.2594,-1.7286,-10.065
1.4988,1.2402,9.4763,-1.3024,-1.7382,-9.8881,1.6328,1.4461,9.5816,-1.245,-1.6999,-10.008
1.47,1.0678,9.4092,-1.1588,-1.7047,-9.8593,1.6089,1.2833,9.5624,-1.1109,-1.6712,-10.027
1.5419,1.1109,9.3757,-1.1732,-1.8052,-9.8689,1.6999,1.2929,9.5098,-1.1444,-1.7238,-10.056
1.5371,1.0726,9.505,-1.087,-1.7717,-9.9216,1.7669,1.2785,9.5912,-1.0965,-1.7669,-10.075
1.6328,0.98162,9.3996,-1.0582,-1.9201,-9.8928,1.8052,1.2067,9.6055,-1.0056,-1.8723,-10.127
1.4413,0.96726,9.3087,-1.0008,-1.6616,-9.7875,1.5706,1.154,9.4954,-0.92895,-1.6089,-9.912
1.5179,1.0295,9.3948,-1.0439,-1.7669,-9.845,1.6855,1.2737,9.4858,-1.063,-1.7526,-9.9742
1.5562,0.98162,9.3709,-1.0726,-1.7765,-9.8497,1.743,1.2306,9.5241,-1.0391,-1.7669,-9.9742
