,Heading,Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Magn_X,Magn_Y,Magn_Z,Temperature,Vdd,USW (L/H),Latitude,Longitude,Altitude,V_East,V_North,V_Up,Heave,Surge,Sway,V_Heave,V_Surge,V_Sway,Lat_GNSS,Long_GNSS,Height_GNSS,Hor_spd,Trk_gnd,Ver_spd,ms_gps,GPS_Week,GNSS_info_1,GNSS_info_2,#solnSVs,V_latency,anglesPosType,Heading_GNSS,Latency_ms_head,Latency_ms_pos,Latency_ms_vel,P_Bar,H_Bar,New_GPS
10181,138.07,1.5090000000000001,10.23,-4.21178,1.08974,-1.73016,0.163216,-0.015323,0.9890690000000001,2240.0,7190.0,3740.0,46.6,10.08,00000000 00000000,32.826183928,34.956032590999996,23.004,0.0,-0.75,0.03,0.07,-1.74,3.15,-0.01,0.12,0.28,32.825802258,34.956199027,23.034,0.03,158.92,-0.04,307667870,2172,1000,11111100,32,25,100,0.0,0,20,20,100828,20.38,3
10182,138.122,1.589,10.193999999999999,-2.8422400000000003,1.71707,-1.34125,0.176708,-0.015019999999999999,0.995933,2240.0,7210.0,3740.0,46.6,10.08,00000000 00000000,32.826183759,34.956032594,23.005,0.01,-0.75,0.03,0.07,-1.74,3.15,-0.01,0.12,0.28,32.825802258,34.956199027,23.034,0.03,158.92,-0.04,307667895,2172,1000,11111100,32,25,100,0.0,0,45,45,100830,20.29,0
10183,138.166,1.625,10.152999999999999,-0.84441,1.82633,-1.8057900000000002,0.187052,-0.009082,1.001778,2250.0,7220.0,3750.0,46.6,10.05,00000000 00000000,32.826183834,34.956032582,23.009,0.01,-0.75,0.03,0.07,-1.73,3.15,-0.02,0.13,0.28,32.825802214,34.956199061999996,23.042,0.03,53.59,0.04,307667920,2172,1000,11111100,32,25,100,0.0,0,20,20,100830,20.29,3
10184,138.22299999999998,1.611,10.115,1.00895,1.17488,-2.9539299999999997,0.18820699999999999,-0.005775,0.996619,2260.0,7230.0,3760.0,46.6,10.08,00000000 00000000,32.826183664,34.956032585,23.01,0.01,-0.75,0.04,0.07,-1.73,3.15,-0.02,0.13,0.28,32.825802214,34.956199061999996,23.042,0.03,53.59,0.04,307667945,2172,1000,11111100,32,25,100,0.0,0,45,45,100828,20.38,0
10185,138.291,1.551,10.103,2.38956,0.09077,-3.29724,0.180081,-0.0038840000000000003,0.9873649999999999,2260.0,7230.0,3740.0,46.6,10.09,00000000 00000000,32.826183752,34.956032609,23.015,0.01,-0.75,0.04,0.07,-1.73,3.15,-0.02,0.14,0.28,32.825801756,34.956199248000004,23.09,0.0,84.34,-0.06,307667970,2172,1000,11111100,33,25,100,0.0,0,20,20,100826,20.55,3
10186,138.359,1.4669999999999999,10.115,3.01923,-0.5052800000000001,-3.03081,0.167913,-0.005987,0.9815709999999999,2260.0,7210.0,3700.0,46.6,10.07,00000000 00000000,32.826183581,34.956032613000005,23.016,0.01,-0.76,0.04,0.07,-1.72,3.15,-0.02,0.14,0.28,32.825801756,34.956199248000004,23.09,0.0,84.34,-0.06,307667995,2172,1000,11111100,33,25,100,0.0,0,45,45,100826,20.63,8
10187,138.41899999999998,1.379,10.123,2.96653,0.22684,-3.0419,0.163673,-0.0073,0.980273,2270.0,7220.0,3720.0,46.6,10.08,00000000 00000000,32.826183409,34.956032618,23.022,0.02,-0.76,0.04,0.07,-1.72,3.15,-0.02,0.14,0.28,32.82580175,34.95619927,23.091,0.0,84.34,-0.06,307668020,2172,1000,11111100,33,25,100,0.0,0,20,70,100826,20.63,1
10188,138.48,1.295,10.107000000000001,2.44278,1.30423,-2.98765,0.167454,-0.015330000000000002,0.98095,2270.0,7210.0,3700.0,46.6,10.08,00000000 00000000,32.826183500999996,34.95603265,23.023,0.02,-0.76,0.04,0.07,-1.72,3.15,-0.02,0.15,0.27,32.82580175,34.95619927,23.091,0.01,83.38,0.01,307668045,2172,1000,11111100,33,25,100,0.0,0,45,45,100826,20.63,2
10189,138.537,1.2229999999999999,10.073,2.0615200000000002,1.6274899999999999,-2.5611900000000003,0.170963,-0.019181999999999998,0.9853930000000001,2270.0,7200.0,3660.0,46.6,10.1,00000000 00000000,32.826183590999996,34.956032680999996,23.028,0.02,-0.75,0.05,0.07,-1.71,3.15,-0.02,0.15,0.27,32.825801749,34.956199278,23.091,0.01,105.12,0.02,307668070,2172,1000,11111100,33,25,100,0.0,0,20,20,100826,20.55,3
10190,138.59,1.167,10.035,1.43163,1.5040799999999999,-2.71102,0.17203800000000002,-0.018812,0.9893120000000001,2270.0,7190.0,3650.0,46.6,10.08,00000000 00000000,32.82618342,34.956032687,23.029,0.02,-0.75,0.05,0.07,-1.71,3.15,-0.02,0.15,0.27,32.825801749,34.956199278,23.091,0.01,105.12,0.02,307668095,2172,1000,11111100,33,25,100,0.0,0,45,45,100826,20.55,0
10191,138.664,1.13,10.007,-0.20574,0.8147,-3.9645699999999997,0.164626,-0.017876,0.991315,2280.0,7190.0,3650.0,46.6,10.12,00000000 00000000,32.826183551,34.956032782,23.032,0.02,-0.75,0.05,0.07,-1.7,3.15,-0.02,0.15,0.27,32.82580176,34.956199284,23.085,0.04,334.65,-0.1,307668120,2172,1000,11111100,33,25,100,0.0,0,20,20,100826,20.63,3
10192,138.796,1.145,10.005,-3.07356,-0.56392,-6.44455,0.15379500000000002,-0.005606,0.9968520000000001,2290.0,7190.0,3630.0,46.6,10.09,00000000 00000000,32.826183381999996,34.956032788,23.034,0.02,-0.75,0.05,0.07,-1.7,3.15,-0.02,0.15,0.26,32.82580176,34.956199284,23.085,0.04,334.65,-0.1,307668145,2172,1000,11111100,33,25,100,0.0,0,45,45,100824,20.71,0
10193,139.00799999999998,1.22,10.067,-6.05561,-4.27538,-9.11755,0.14844000000000002,0.017129,1.0041790000000002,2310.0,7210.0,3650.0,46.6,10.08,00000000 00000000,32.826183474000004,34.956032846,23.038,0.03,-0.74,0.06,0.07,-1.69,3.15,-0.03,0.15,0.26,32.825801747,34.956199289000004,23.087,0.03,161.12,0.04,307668170,2172,1000,11111100,33,25,100,0.0,0,20,20,100824,20.8,3
10194,139.28799999999998,1.357,10.226,-8.71043,-7.700419999999999,-10.70386,0.104775,0.021438,1.0033100000000001,2340.0,7260.0,3710.0,46.6,10.08,00000000 00000000,32.826183306,34.956032857,23.04,0.04,-0.74,0.06,0.07,-1.69,3.15,-0.03,0.16,0.25,32.825801747,34.956199289000004,23.087,0.03,161.12,0.04,307668195,2172,1000,11111100,33,25,100,0.0,0,45,45,100824,20.8,0
10195,139.61,1.55,10.443,-11.29882,-8.21655,-12.55915,0.070436,0.019886,1.00825,2350.0,7290.0,3740.0,46.6,10.11,00000000 00000000,32.826183377,34.956032906,23.044,0.07,-0.73,0.06,0.07,-1.69,3.15,-0.03,0.18,0.22,32.825801705,34.956199334000004,23.09,0.09,144.19,0.06,307668220,2172,1000,11111100,33,25,100,0.0,0,20,20,100824,20.8,3
10196,140.007,1.784,10.655,-12.46825,-7.43807,-15.66924,0.075382,0.036416000000000004,1.0282440000000002,2340.0,7320.0,3730.0,46.6,10.07,00000000 00000000,32.826183212,34.956032929,23.046,0.1,-0.73,0.06,0.06,-1.68,3.15,-0.03,0.19,0.19,32.825801705,34.956199334000004,23.09,0.09,144.19,0.06,307668245,2172,1000,11111100,33,25,100,0.0,0,45,45,100824,20.8,0
10197,140.491,1.9869999999999999,10.835,-10.84127,-6.07463,-20.16434,0.08426900000000001,0.055034000000000007,1.051466,2360.0,7380.0,3760.0,46.5,10.11,00000000 00000000,32.826183361999995,34.956033188,23.051,0.13,-0.72,0.08,0.06,-1.68,3.15,-0.04,0.21,0.16,32.825801653,34.956199346,23.094,0.11,169.66,0.07,307668270,2172,1000,11111100,34,25,100,0.0,0,20,20,100824,20.8,3
10198,141.086,2.109,10.989,-7.56462,-3.9972800000000004,-24.13502,0.08201900000000001,0.041494,1.0542989999999999,2400.0,7440.0,3780.0,46.5,10.07,00000000 00000000,32.826183199,34.956033228,23.053,0.16,-0.72,0.09,0.06,-1.67,3.15,-0.06,0.23,0.13,32.825801653,34.956199346,23.094,0.11,169.66,0.07,307668295,2172,1000,11111100,34,25,100,0.0,0,45,45,100824,20.71,0
10199,141.69299999999998,2.128,11.085999999999999,-3.72024,-1.28263,-23.38138,0.061708000000000006,0.029679,1.0573139999999999,2440.0,7500.0,3790.0,46.5,10.12,00000000 00000000,32.826183233,34.956033287,23.056,0.2,-0.71,0.1,0.06,-1.67,3.15,-0.07,0.25,0.1,32.825801569,34.956199345,23.09,0.17,191.5,-0.06,307668320,2172,1000,11111100,34,25,100,0.0,0,20,20,100824,20.8,3
10200,142.27700000000002,2.073,11.084000000000001,-1.35465,2.18729,-22.83563,0.064974,0.042354,1.0523799999999999,2490.0,7550.0,3790.0,46.5,10.08,00000000 00000000,32.826183073,34.956033346,23.059,0.23,-0.7,0.11,0.06,-1.66,3.15,-0.08,0.26,0.07,32.825801569,34.956199345,23.09,0.17,191.5,-0.06,307668345,2172,1000,11111100,34,25,100,0.0,0,45,45,100822,20.88,0
10201,142.816,1.9869999999999999,11.03,-0.43353,4.30959,-21.33768,0.061439999999999995,0.047335,1.059548,2560.0,7600.0,3800.0,46.5,10.12,00000000 00000000,32.82618309,34.956033427,23.063,0.27,-0.7,0.12,0.06,-1.66,3.14,-0.09,0.28,0.03,32.825801467,34.956199327,23.086,0.22,188.26,-0.07,307668370,2172,1000,11111100,34,25,100,0.0,0,20,20,100822,20.88,3
10202,143.365,1.8780000000000001,10.866,0.88559,11.0081,-24.15065,0.060201,0.033457,1.0598610000000002,2620.0,7640.0,3760.0,46.5,10.07,00000000 00000000,32.826182931999995,34.956033506,23.067,0.31,-0.69,0.14,0.06,-1.65,3.14,-0.1,0.3,0.0,32.825801467,34.956199327,23.086,0.22,188.26,-0.07,307668395,2172,1000,11111100,34,25,100,0.0,0,45,45,100822,20.96,0
10203,144.01,1.696,10.513,3.77544,18.75244,-29.15338,0.05565,0.009979,1.025491,2710.0,7680.0,3730.0,46.5,10.1,00000000 00000000,32.826182935,34.956033606999995,23.071,0.34,-0.68,0.15,0.05,-1.65,3.14,-0.11,0.31,-0.03,32.825801339,34.956199359,23.087,0.26,174.26,0.03,307668420,2172,1000,11111100,34,25,100,0.0,0,20,20,100822,20.96,3
10204,144.725,1.4380000000000002,-9.971,6.10864,25.95224,-30.049770000000002,0.049760000000000006,-0.001575,0.985931,2810.0,7720.0,3650.0,46.5,10.09,00000000 00000000,32.826182783,34.956033704,23.074,0.37,-0.67,0.15,0.05,-1.64,3.14,-0.11,0.32,-0.06,32.825801339,34.956199359,23.087,0.26,174.26,0.03,307668445,2172,1000,11111100,34,25,100,0.0,0,45,45,100822,20.96,0
10205,145.401,1.151,-9.305,7.140689999999999,26.971140000000002,-26.67359,0.078175,-0.001808,0.962303,2940.0,7760.0,3580.0,46.5,10.11,00000000 00000000,32.826182767,34.95603382,23.078,0.39,-0.66,0.14,0.05,-1.64,3.14,-0.1,0.32,-0.08,32.825801197,34.956199373000004,23.09,0.31,175.36,0.06,307668470,2172,1000,11111100,33,25,100,0.0,0,20,20,100822,20.88,3
10206,145.97,0.8809999999999999,-8.747,6.8598300000000005,16.70006,-21.62911,0.078527,0.006372999999999999,0.938285,3070.0,7800.0,3510.0,46.6,10.08,00000000 00000000,32.826182619,34.956033929,23.082,0.41,-0.65,0.13,0.05,-1.63,3.14,-0.09,0.33,-0.1,32.825801197,34.956199373000004,23.09,0.31,175.36,0.06,307668495,2172,1000,11111100,33,25,100,0.0,0,45,45,100822,20.96,0
10207,146.425,0.645,-8.543,6.06608,0.7847,-17.96191,0.026324,-0.005399,0.9143549999999999,3180.0,7850.0,3480.0,46.6,10.11,00000000 00000000,32.826182596,34.956034056,23.084,0.43,-0.64,0.11,0.05,-1.63,3.14,-0.08,0.33,-0.12,32.825801038,34.956199391999995,23.087,0.33,179.69,-0.03,307668520,2172,1000,11111100,32,25,100,0.0,0,20,20,100822,20.96,3
10208,146.86700000000002,0.452,-8.586,3.7047,-0.98925,-20.508370000000003,0.001962,0.01728,0.938628,3220.0,7860.0,3420.0,46.6,10.08,00000000 00000000,32.826182452,34.956034175999996,23.086,0.46,-0.63,0.09,0.05,-1.62,3.14,-0.05,0.33,-0.15,32.825801038,34.956199391999995,23.087,0.33,179.69,-0.03,307668545,2172,1000,11111100,32,25,100,0.0,0,45,45,100822,20.88,0
10209,147.289,0.268,-8.6,0.97203,1.13802,-23.15361,0.018142,-0.00847,0.9539620000000001,3260.0,7900.0,3420.0,46.6,10.1,00000000 00000000,32.82618652,34.956034396999996,23.087,0.48,-0.51,0.07,0.04,-1.62,3.14,-0.04,0.34,-0.18,32.825800854,34.956199405,23.085,0.41,176.71,-0.04,307668570,2172,1000,11111100,32,25,100,0.0,0,20,20,100822,20.96,3
