1.4174,0.64165,8.6526,-0.59855,-1.6233,-9.1075,1.5945,0.77093,8.8346,-0.6177,-1.561,-9.3134
1.3743,0.33519,8.6095,-0.32561,-1.6089,-9.0501,1.5467,0.50278,8.7724,-0.33998,-1.5754,-9.2273
1.3791,0.038307,8.9926,-0.033519,-1.6472,-9.4523,1.5562,0.25857,9.2416,-0.076614,-1.5897,-9.6438
1.8004,0.19154,9.821,-0.23942,-2.083,-10.166,1.9537,0.36392,9.8545,-0.16759,-2.0446,-10.353
2.1117,0.56024,10.094,-0.5794,-2.2889,-10.506,2.2936,0.7422,10.204,-0.59376,-2.2266,-10.721
1.9297,0.83797,9.6343,-0.7853,-2.15,-10.108,2.15,1.0295,9.7779,-0.85234,-2.1596,-10.233
1.6233,0.60334,8.9591,-0.58897,-1.8052,-9.3087,1.8004,0.80445,9.0644,-0.59855,-1.7478,-9.6199
1.4174,0.29209,8.5329,-0.26815,-1.6089,-9.0118,1.5706,0.4549,8.7245,-0.30646,-1.5993,-9.1698
1.5131,0.2059,8.5712,-0.17717,-1.719,-9.1028,1.6759,0.37828,8.7819,-0.15802,-1.6712,-9.2751
1.6041,0.15802,9.0022,-0.16759,-1.7909,-9.3757,1.7621,0.34955,9.1267,-0.19154,-1.7382,-9.596
1.6041,0.086191,9.6534,-0.09098,-1.8723,-10.07,1.7478,0.26336,9.8066,-0.11971,-1.7717,-10.309
2.0494,0.35434,10.036,-0.34477,-2.2793,-10.487,2.2218,0.53151,10.204,-0.35434,-2.2122,-10.669
2.3798,0.3735,10.06,-0.3735,-2.557,-10.467,2.6193,0.56503,10.209,-0.36392,-2.5235,-10.693
1.3024,0.44053,9.6869,-0.43096,-1.5562,-10.089,1.4748,0.58897,9.8066,-0.42617,-1.5275,-10.199
1.6999,0.36871,9.4284,-0.40223,-1.9058,-9.821,1.8531,0.56024,9.5577,-0.38786,-1.8579,-10.027
1.9106,0.26815,9.347,-0.30646,-2.1548,-9.6917,2.1069,0.4549,9.4571,-0.26815,-2.1165,-9.9934
2.0207,0.37828,9.3087,-0.35434,-2.2362,-9.7348,2.2266,0.5363,9.4667,-0.39744,-2.1787,-9.912
