,Heading,Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Magn_X,Magn_Y,Magn_Z,Temperature,Vdd,USW (L/H),Latitude,Longitude,Altitude,V_East,V_North,V_Up,Heave,Surge,Sway,V_Heave,V_Surge,V_Sway,Lat_GNSS,Long_GNSS,Height_GNSS,Hor_spd,Trk_gnd,Ver_spd,ms_gps,GPS_Week,GNSS_info_1,GNSS_info_2,#solnSVs,V_latency,anglesPosType,Heading_GNSS,Latency_ms_head,Latency_ms_pos,Latency_ms_vel,P_Bar,H_Bar,New_GPS
2498,43.045,4.024,-3.468,3.69699,-19.2187,13.87761,-0.065868,0.119959,0.918609,4440.0,4870.0,2820.0,47.6,10.09,00000000 00000000,32.825784355,34.95616683,22.083,-0.34,0.29,-0.04,-0.06,-1.35,1.59,0.04,-0.36,-0.92,32.825741463,34.956246928,22.101,0.32,69.06,-0.05,307394245,2172,1000,11111100,32,25,100,0.0,0,45,45,100826,20.55,0
2499,42.637,4.115,-4.058,5.29396,-27.040090000000003,16.31875,-0.133385,0.085602,0.8940530000000001,4540.0,4890.0,2800.0,47.6,10.12,00000000 00000000,32.825784412,34.956166747,22.082,-0.36,0.32,-0.06,-0.06,-1.36,1.6,0.06,-0.35,-0.96,32.825741539,34.95624714,22.1,0.43,67.1,-0.07,307394270,2172,1000,11111100,33,25,100,0.0,0,20,20,100826,20.63,3
2500,42.14,4.231,-4.8260000000000005,7.17663,-28.98415,21.63719,-0.182443,0.094999,0.934851,4660.0,4900.0,2740.0,47.6,10.05,00000000 00000000,32.825784489,34.956166645,22.08,-0.4,0.36,-0.09,-0.06,-1.36,1.6,0.09,-0.35,-1.01,32.825741539,34.95624714,22.1,0.43,67.1,-0.07,307394295,2172,1000,11111100,33,25,100,0.0,0,45,45,100826,20.55,0
2501,41.586999999999996,4.394,-5.46,10.0623,-17.02749,20.60272,-0.18504400000000001,0.10400899999999999,0.983424,4780.0,4920.0,2690.0,47.7,10.12,00000000 00000000,32.825784576,34.956166538000005,22.077,-0.44,0.41,-0.1,-0.06,-1.36,1.6,0.1,-0.34,-1.07,32.82574162,34.956247403,22.092,0.52,70.07,-0.15,307394320,2172,1000,11111100,32,25,100,0.0,0,20,20,100826,20.63,3
2502,41.108000000000004,4.638999999999999,-5.71,13.13321,0.5703600000000001,15.1039,-0.173414,0.117584,1.026665,4890.0,4920.0,2630.0,47.7,10.1,00000000 00000000,32.825784674,34.956166413000005,22.075,-0.48,0.46,-0.1,-0.06,-1.37,1.61,0.1,-0.33,-1.14,32.82574162,34.956247403,22.092,0.52,70.07,-0.15,307394345,2172,1000,11111100,32,25,100,0.0,0,45,45,100826,20.63,0
2503,40.784,4.967,-5.522,15.531939999999999,14.76481,9.13855,-0.128108,0.127378,1.04112,4930.0,4930.0,2610.0,47.7,10.07,00000000 00000000,32.825784783,34.956166284,22.073,-0.52,0.51,-0.1,-0.06,-1.37,1.61,0.1,-0.32,-1.2,32.825741732,34.956247708,22.092,0.62,66.69,-0.06,307394370,2172,1000,11111100,32,25,100,0.0,0,20,20,100824,20.71,3
2504,40.532,5.361000000000001,-5.132999999999999,17.72523,16.37493,9.06525,-0.071497,0.11713299999999999,1.0501260000000001,4930.0,4920.0,2590.0,47.7,10.08,00000000 00000000,32.825784901999995,34.956166139000004,22.07,-0.55,0.54,-0.09,-0.06,-1.38,1.62,0.09,-0.31,-1.24,32.825741732,34.956247708,22.092,0.62,66.69,-0.06,307394395,2172,1000,11111100,32,25,100,0.0,0,45,45,100826,20.63,0
2505,40.228,5.797000000000001,-4.808,18.8265,12.25985,12.71268,-0.0603,0.115674,1.059145,4910.0,4900.0,2580.0,47.7,10.12,00000000 00000000,32.825785026999995,34.956165995999996,22.068,-0.58,0.57,-0.08,-0.06,-1.38,1.62,0.07,-0.31,-1.28,32.825741848,34.95624809,22.085,0.76,70.1,-0.15,307394420,2172,1000,11111100,31,25,100,0.0,0,20,20,100824,20.71,3
2506,39.845,6.224,-4.539,17.078429999999997,13.86725,14.780070000000002,-0.06532,0.10862999999999999,1.090118,4940.0,4850.0,2510.0,47.7,10.07,00000000 00000000,32.825785159,34.956165837,22.067,-0.6,0.59,-0.06,-0.06,-1.39,1.63,0.06,-0.3,-1.31,32.825741848,34.95624809,22.085,0.76,70.1,-0.15,307394445,2172,1000,11111100,31,25,100,0.0,0,45,45,100824,20.71,0
2507,39.422,6.574,-4.157,13.35709,20.384510000000002,18.14515,-0.040086000000000004,0.076248,1.133753,4950.0,4830.0,2480.0,47.7,10.1,00000000 00000000,32.825785294,34.95616568,22.066,-0.63,0.61,-0.03,-0.06,-1.39,1.63,0.03,-0.31,-1.34,32.825741938,34.95624847,22.089,0.74,74.48,0.02,307394470,2172,1000,11111100,32,25,100,0.0,0,20,20,100824,20.71,3
2508,38.881,6.822,-3.681,9.23754,21.56298,22.63436,-0.032275,0.048427,1.0977629999999998,4950.0,4820.0,2470.0,47.7,10.08,00000000 00000000,32.825785431999996,34.956165506,22.066,-0.66,0.61,0.0,-0.06,-1.39,1.64,0.0,-0.33,-1.36,32.825741938,34.95624847,22.089,0.74,74.48,0.02,307394495,2172,1000,11111100,32,25,100,0.0,0,45,45,100826,20.55,0
2509,38.356,6.956,-3.2489999999999997,3.5608400000000002,17.55699,18.11576,0.027605,0.06464400000000001,1.0759889999999999,4950.0,4850.0,2500.0,47.7,10.12,00000000 00000000,32.825785569000004,34.956165335,22.066,-0.69,0.61,0.01,-0.06,-1.4,1.64,-0.01,-0.34,-1.38,32.825742055999996,34.956248849,22.081,0.75,69.79,-0.16,307394520,2172,1000,11111100,32,25,100,0.0,0,20,20,100826,20.63,3
2510,37.946999999999996,6.94,-2.9389999999999996,-3.18363,11.11364,14.85079,0.108501,0.037360000000000004,1.092157,4970.0,4850.0,2490.0,47.6,10.07,00000000 00000000,32.825785704,34.956165148000004,22.067,-0.69,0.59,0.03,-0.06,-1.4,1.64,-0.03,-0.36,-1.37,32.825742055999996,34.956248849,22.081,0.75,69.79,-0.16,307394545,2172,1000,11111100,32,25,100,0.0,0,45,45,100826,20.63,0
2511,37.59,6.754,-2.86,-10.05247,-3.6562099999999997,16.12407,0.11824000000000001,-0.013082,1.06792,4980.0,4880.0,2530.0,47.6,10.09,00000000 00000000,32.825785833000005,34.956164971999996,22.068,-0.7,0.55,0.05,-0.06,-1.41,1.65,-0.05,-0.39,-1.35,32.82574217,34.956249217,22.078,0.73,69.96,-0.11,307394570,2172,1000,11111100,32,25,100,0.0,0,20,20,100826,20.63,3
2512,37.184,6.4270000000000005,-3.2319999999999998,-13.400379999999998,-20.38833,16.12267,0.034456,-0.020502,1.08355,5030.0,4920.0,2540.0,47.6,10.07,00000000 00000000,32.825785955,34.956164783,22.069,-0.71,0.52,0.07,-0.06,-1.41,1.65,-0.07,-0.42,-1.34,32.82574217,34.956249217,22.078,0.73,69.96,-0.11,307394595,2172,1000,11111100,32,25,100,0.0,0,45,45,100826,20.63,0
2513,36.869,6.101,-3.852,-10.38829,-24.633960000000002,11.3787,-0.06439600000000001,-0.012279,1.088629,5110.0,4990.0,2560.0,47.6,10.13,00000000 00000000,32.825786070999996,34.956164601,22.072,-0.74,0.51,0.09,-0.06,-1.42,1.66,-0.09,-0.45,-1.35,32.825742285,34.9562497,22.092,0.93,74.21,0.27,307394620,2172,1000,11111100,32,25,100,0.0,0,20,20,100826,20.63,3
2514,36.626999999999995,5.848,-4.422,-9.296619999999999,-17.488529999999997,10.287230000000001,-0.123574,-0.007377,1.042083,5200.0,5030.0,2560.0,47.6,10.1,00000000 00000000,32.825786187,34.956164394,22.075,-0.79,0.51,0.1,-0.06,-1.42,1.66,-0.1,-0.48,-1.39,32.825742285,34.9562497,22.092,0.93,74.21,0.27,307394645,2172,1000,11111100,32,25,100,0.0,0,45,45,100826,20.63,0
2515,36.17,5.55,-4.771,-13.765479999999998,-9.36229,14.1632,-0.09078,0.015005000000000001,0.994654,5270.0,5090.0,2570.0,47.6,10.12,00000000 00000000,32.825786271,34.956164188,22.079,-0.85,0.51,0.1,-0.06,-1.42,1.66,-0.1,-0.5,-1.44,32.82574244,34.956250178000005,22.116,0.96,69.04,0.41,307394670,2172,1000,11111100,31,25,100,0.0,0,20,20,100824,20.8,3
2516,35.797,5.103,-4.948,-19.03639,-1.50515,18.25017,-0.00011999999999999999,0.009894,1.019666,5330.0,5150.0,2610.0,47.6,10.08,00000000 00000000,32.825786387,34.956163954000004,22.081,-0.88,0.51,0.1,-0.06,-1.43,1.67,-0.1,-0.52,-1.46,32.82574244,34.956250178000005,22.116,0.96,69.04,0.41,307394695,2172,1000,11111100,31,25,100,0.0,0,45,45,100824,20.8,0
2517,35.472,4.55,-4.921,-21.24895,5.292009999999999,20.04737,0.081729,0.011618999999999999,1.016905,5380.0,5210.0,2650.0,47.6,10.11,00000000 00000000,32.825786519,34.956163731,22.086,-0.9,0.51,0.1,-0.06,-1.43,1.67,-0.1,-0.54,-1.47,32.825742709000004,34.956250635,22.129,1.04,55.16,0.26,307394720,2172,1000,11111100,30,25,100,0.0,0,20,20,100824,20.71,3
2518,34.989000000000004,3.9730000000000003,-4.83,-20.90299,3.16728,22.56137,0.13784100000000002,0.016819999999999998,0.9864450000000001,5420.0,5280.0,2720.0,47.6,10.1,00000000 00000000,32.825786633,34.956163488,22.089,-0.9,0.49,0.11,-0.06,-1.44,1.67,-0.1,-0.55,-1.46,32.825742709000004,34.956250635,22.129,1.04,55.16,0.26,307394745,2172,1000,11111100,30,25,100,0.0,0,45,45,100826,20.63,0
2519,34.617,3.4389999999999996,-4.864,-17.208820000000003,-2.3906400000000003,20.74713,0.143427,0.041083999999999996,0.9617100000000001,5460.0,5380.0,2810.0,47.6,10.12,00000000 00000000,32.825786768,34.956163266,22.093,-0.89,0.48,0.1,-0.06,-1.44,1.68,-0.1,-0.56,-1.44,32.825742982,34.956251122,22.14,1.09,56.53,0.15,307394770,2172,1000,11111100,30,25,100,0.0,0,20,20,100826,20.63,3
2520,34.241,3.055,-4.949,-10.49517,-1.3501299999999998,11.78485,0.138845,0.048577999999999996,0.958506,5500.0,5460.0,2880.0,47.7,10.07,00000000 00000000,32.825786877,34.956163028,22.096,-0.88,0.47,0.1,-0.06,-1.44,1.68,-0.09,-0.56,-1.43,32.825742982,34.956251122,22.14,1.09,56.53,0.15,307394795,2172,1000,11111100,30,25,100,0.0,0,45,45,100826,20.55,0
2521,34.067,2.861,-4.952,-3.67962,0.9844299999999999,7.757280000000001,0.110597,0.027261,0.9049159999999999,5520.0,5540.0,2950.0,47.7,10.1,00000000 00000000,32.825786988000004,34.95616281,22.099,-0.87,0.46,0.08,-0.06,-1.45,1.68,-0.08,-0.56,-1.41,32.825743204,34.956251549,22.135,0.94,58.35,-0.08,307394820,2172,1000,11111100,30,25,100,0.0,0,20,20,100826,20.55,3
2522,33.865,2.8080000000000003,-4.966,0.39242,-1.32082,9.031930000000001,0.052885,0.010403,0.8475459999999999,5550.0,5560.0,2950.0,47.7,10.09,00000000 00000000,32.825787093,34.956162577,22.101,-0.87,0.46,0.05,-0.06,-1.45,1.69,-0.05,-0.56,-1.4,32.825743204,34.956251549,22.135,0.94,58.35,-0.08,307394845,2172,1000,11111100,30,25,100,0.0,0,45,45,100824,20.71,0
2523,33.622,2.8360000000000003,-5.003,3.46996,0.7267899999999999,8.11771,-0.004723,0.028025,0.861325,5580.0,5570.0,2950.0,47.7,10.1,00000000 00000000,32.82578719,34.956162358,22.103,-0.88,0.46,0.02,-0.06,-1.46,1.69,-0.02,-0.57,-1.41,32.825743399000004,34.95625194,22.138,0.85,59.58,-0.01,307394870,2172,1000,11111100,30,25,100,0.0,0,20,20,100824,20.71,3
2524,33.408,2.93,-4.918,4.66483,6.46874,9.98574,-0.005490999999999999,0.025107,0.869072,5610.0,5570.0,2950.0,47.7,10.09,00000000 00000000,32.825787295,34.956162119,22.103,-0.89,0.46,-0.01,-0.06,-1.46,1.69,0.01,-0.57,-1.42,32.825743399000004,34.95625194,22.138,0.85,59.58,-0.01,307394895,2172,1000,11111100,30,25,100,0.0,0,45,45,100826,20.63,0
2525,33.104,2.9789999999999996,-4.74,1.23022,8.97247,19.02514,-0.009028,0.0077469999999999995,0.8804299999999999,5610.0,5590.0,2970.0,47.7,10.13,00000000 00000000,32.825787412,34.956161894,22.103,-0.91,0.47,-0.04,-0.06,-1.46,1.69,0.04,-0.57,-1.44,32.825743632,34.956252354,22.135,0.93,56.26,-0.06,307394920,2172,1000,11111100,30,25,100,0.0,0,20,20,100826,20.63,3
2526,32.537,2.9,-4.49,-3.23759,14.635720000000001,25.05333,-0.030047000000000004,0.043936,0.925989,5650.0,5610.0,2970.0,47.7,10.07,00000000 00000000,32.825787519,34.956161646,22.102,-0.93,0.48,-0.06,-0.06,-1.47,1.7,0.07,-0.58,-1.46,32.825743632,34.956252354,22.135,0.93,56.26,-0.06,307394945,2172,1000,11111100,30,25,100,0.0,0,45,45,100824,20.71,0
2527,32.013000000000005,2.7489999999999997,-4.0889999999999995,-4.2537199999999995,18.370060000000002,28.05987,-0.024055,0.044652,0.9300799999999999,5670.0,5660.0,3030.0,47.7,10.12,00000000 00000000,32.825787655999996,34.956161415,22.101,-0.95,0.5,-0.08,-0.06,-1.47,1.7,0.08,-0.58,-1.48,32.825743903,34.956252786,22.132,1.01,53.58,-0.11,307394970,2172,1000,11111100,30,25,100,0.0,0,20,20,100824,20.71,3
2528,31.241,2.5860000000000003,-3.6889999999999996,-4.4299800000000005,16.711679999999998,34.78718,-0.017941,0.04765,0.9811610000000001,5700.0,5720.0,3070.0,47.7,10.08,00000000 00000000,32.82578777,34.956161157,22.099,-0.97,0.51,-0.09,-0.06,-1.48,1.7,0.1,-0.58,-1.49,32.825743903,34.956252786,22.132,1.01,53.58,-0.11,307394995,2172,1000,11111100,30,25,100,0.0,0,45,45,100824,20.71,8
2529,30.261999999999997,2.4419999999999997,-3.315,-2.14189,16.45666,41.72002,0.021067,0.068547,1.045892,5720.0,5800.0,3140.0,47.7,10.07,00000000 00000000,32.825787876999996,34.956160914,22.096,-0.97,0.52,-0.09,-0.06,-1.48,1.7,0.1,-0.57,-1.5,32.825744121999996,34.956253200999996,22.119,0.91,57.97,-0.25,307395020,2172,1000,11111100,30,25,100,0.0,0,20,20,100826,20.63,3
2530,29.159000000000002,2.355,-2.9530000000000003,-0.15317999999999998,16.39643,46.568740000000005,0.037160000000000006,0.075037,1.107158,5780.0,5870.0,3170.0,47.7,10.1,00000000 00000000,32.825787995,34.956160652,22.094,-0.97,0.52,-0.07,-0.06,-1.49,1.71,0.08,-0.56,-1.51,32.825744121999996,34.956253200999996,22.119,0.91,57.97,-0.25,307395045,2172,1000,11111100,30,25,100,0.0,0,45,45,100826,20.63,0
2531,27.921,2.307,-2.612,1.03629,14.3135,52.33598,0.030982,0.053203,1.099018,5860.0,5940.0,3180.0,47.7,10.11,00000000 00000000,32.825788112,34.956160409,22.093,-0.97,0.53,-0.04,-0.06,-1.49,1.71,0.05,-0.55,-1.5,32.825744356,34.956253632,22.115,0.96,57.41,-0.13,307395070,2172,1000,11111100,31,25,100,0.0,0,20,20,100826,20.55,3
2532,26.603,2.2969999999999997,-2.3369999999999997,2.8738799999999998,11.37814,51.33132,0.004303,0.027608999999999998,1.1290950000000002,5950.0,6030.0,3210.0,47.7,10.07,00000000 00000000,32.825788232,34.956160147,22.092,-0.98,0.53,-0.02,-0.06,-1.49,1.71,0.02,-0.55,-1.51,32.825744356,34.956253632,22.115,0.96,57.41,-0.13,307395095,2172,1000,11111100,31,25,100,0.0,0,45,45,100826,20.55,0
2533,25.381999999999998,2.365,-2.123,6.7874300000000005,11.05894,43.87996,0.10685599999999999,0.070138,1.196718,6030.0,6120.0,3240.0,47.7,10.09,00000000 00000000,32.825788343,34.956159903,22.093,-0.98,0.53,0.01,-0.06,-1.5,1.71,-0.01,-0.55,-1.5,32.82574458,34.956254072,22.119,0.96,58.86,0.07,307395120,2172,1000,11111100,31,25,100,0.0,0,20,20,100826,20.55,3
2534,24.416999999999998,2.5610000000000004,-1.855,10.88158,12.89643,31.43696,0.194943,0.098661,1.1538760000000001,6100.0,6210.0,3250.0,47.7,10.1,00000000 00000000,32.825788463,34.956159644,22.094,-0.95,0.53,0.06,-0.05,-1.5,1.71,-0.06,-0.54,-1.47,32.82574458,34.956254072,22.119,0.96,58.86,0.07,307395145,2172,1000,11111100,31,25,100,0.0,0,45,45,100826,20.55,0
2535,23.831999999999997,2.815,-1.6019999999999999,10.38523,6.24573,15.45486,0.232084,0.053132000000000006,1.106099,6150.0,6280.0,3270.0,47.7,10.12,00000000 00000000,32.825788575,34.956159415,22.097,-0.9,0.51,0.1,-0.05,-1.51,1.71,-0.09,-0.53,-1.43,32.825744805,34.95625451,22.125,0.96,58.81,0.05,307395170,2172,1000,11111100,29,25,100,0.0,0,20,20,100828,20.46,3
2536,23.503,3.0460000000000003,-1.6669999999999998,8.718010000000001,-9.5495,12.26499,0.135406,-0.025689,1.033959,6170.0,6320.0,3290.0,47.7,10.05,00000000 00000000,32.825788689,34.956159179000004,22.1,-0.86,0.49,0.12,-0.05,-1.51,1.71,-0.11,-0.54,-1.38,32.825744805,34.95625451,22.125,0.96,58.81,0.05,307395195,2172,1000,11111100,29,25,100,0.0,0,45,45,100826,20.55,0
2537,23.250999999999998,3.222,-2.0909999999999997,6.53501,-22.57144,16.65974,0.004461,-0.057814,0.9666790000000001,6210.0,6350.0,3280.0,47.7,10.08,00000000 00000000,32.825788836,34.956158971,22.104,-0.86,0.47,0.12,-0.05,-1.51,1.71,-0.11,-0.56,-1.36,32.82574508,34.956254946,22.114,1.01,53.23,-0.21,307395220,2172,1000,11111100,28,25,100,0.0,0,20,20,100826,20.55,3
2538,22.788,3.3510000000000004,-2.8,5.80279,-31.410109999999996,19.54834,-0.062945,-0.041183,0.93442,6290.0,6360.0,3220.0,47.7,10.09,00000000 00000000,32.82578894,34.956158735,22.107,-0.89,0.45,0.1,-0.05,-1.52,1.72,-0.1,-0.59,-1.38,32.82574508,34.956254946,22.114,1.01,53.23,-0.21,307395245,2172,1000,11111100,28,25,100,0.0,0,45,45,100828,20.38,0
2539,22.392,3.4819999999999998,-3.69,7.80041,-35.81994,20.97046,-0.018684,0.020311000000000003,0.9820700000000001,6420.0,6370.0,3110.0,47.7,10.13,00000000 00000000,32.825789087,34.956158518,22.109,-0.91,0.45,0.09,-0.05,-1.52,1.72,-0.08,-0.61,-1.4,32.825745353,34.956255362,22.12,0.99,52.41,0.06,307395270,2172,1000,11111100,28,25,100,0.0,0,20,20,100828,20.38,3
2540,21.874000000000002,3.681,-4.584,10.66055,-31.80684,19.122320000000002,0.054209,0.048066000000000005,1.0172299999999999,6550.0,6400.0,3010.0,47.7,10.08,00000000 00000000,32.825789189,34.95615827,22.112,-0.93,0.45,0.09,-0.05,-1.53,1.72,-0.08,-0.61,-1.41,32.825745353,34.956255362,22.12,0.99,52.41,0.06,307395295,2172,1000,11111100,28,25,100,0.0,0,45,45,100828,20.46,0
2541,21.405,3.8989999999999996,-5.266,9.1295,-18.65703,17.55743,0.06016900000000001,0.05821799999999999,0.9600690000000001,6680.0,6430.0,2920.0,47.7,10.12,00000000 00000000,32.825789291999996,34.956158044,22.115,-0.93,0.45,0.09,-0.05,-1.53,1.72,-0.09,-0.61,-1.41,32.825745681,34.956255838000004,22.145,1.15,50.69,0.48,307395320,2172,1000,11111100,28,25,100,0.0,0,20,20,100826,20.55,3
2542,20.97,4.03,-5.577999999999999,4.38681,-6.05901,16.47516,0.066026,0.083691,0.869008,6790.0,6470.0,2840.0,47.7,10.07,00000000 00000000,32.825789393,34.956157793,22.117,-0.93,0.45,0.07,-0.05,-1.54,1.72,-0.07,-0.61,-1.41,32.825745681,34.956255838000004,22.145,1.15,50.69,0.48,307395345,2172,1000,11111100,28,25,100,0.0,0,45,45,100828,20.46,0
2543,20.564,4.08,-5.709,4.12824,-3.10482,16.34905,0.045676999999999995,0.095705,0.8383229999999999,6840.0,6510.0,2820.0,47.7,10.12,00000000 00000000,32.825789498,34.956157565,22.119,-0.93,0.46,0.04,-0.05,-1.54,1.72,-0.03,-0.6,-1.41,32.825746005,34.956256245,22.144,1.05,46.92,-0.07,307395370,2172,1000,11111100,28,25,100,0.0,0,20,20,100828,20.46,3
2544,20.160999999999998,4.196000000000001,-5.792000000000001,8.355319999999999,0.10514000000000001,13.43617,-0.024914,0.06779600000000001,0.836992,6890.0,6520.0,2780.0,47.7,10.07,00000000 00000000,32.825789604,34.956157311999995,22.12,-0.94,0.47,0.0,-0.05,-1.54,1.72,0.0,-0.59,-1.42,32.825746005,34.956256245,22.144,1.05,46.92,-0.07,307395395,2172,1000,11111100,28,25,100,0.0,0,45,45,100828,20.46,0
2545,20.04,4.412,-5.68,10.56212,11.01479,3.14067,-0.096514,0.050996,0.805479,6920.0,6530.0,2760.0,47.7,10.1,00000000 00000000,32.825789758,34.956157083,22.12,-0.98,0.49,-0.04,-0.05,-1.55,1.72,0.04,-0.59,-1.45,32.825746285,34.956256632,22.139,0.95,49.38,-0.1,307395420,2172,1000,11111100,28,25,100,0.0,0,20,20,100828,20.46,3
2546,20.058,4.663,-5.2829999999999995,8.84948,19.6888,-5.35859,-0.10748599999999998,0.023887000000000002,0.830893,6910.0,6520.0,2720.0,47.7,10.09,00000000 00000000,32.82578987,34.956156816,22.118,-1.02,0.5,-0.09,-0.05,-1.55,1.72,0.09,-0.59,-1.49,32.825746285,34.956256632,22.139,0.95,49.38,-0.1,307395445,2172,1000,11111100,28,25,100,0.0,0,45,45,100826,20.55,0
2547,20.403,4.853,-4.718999999999999,5.56847,23.59135,-8.22203,-0.09450900000000001,-0.008572,0.8975719999999999,6860.0,6490.0,2720.0,47.7,10.1,00000000 00000000,32.82579005,34.956156575,22.117,-1.06,0.51,-0.12,-0.05,-1.56,1.72,0.13,-0.61,-1.53,32.8257466,34.956257083000004,22.144,1.1,50.54,0.05,307395470,2172,1000,11111100,28,25,100,0.0,0,20,20,100826,20.55,3
2548,20.605,4.96,-4.093999999999999,1.56493,24.21138,-7.6588899999999995,-0.064759,-0.046217,0.951997,6790.0,6450.0,2750.0,47.7,10.08,00000000 00000000,32.825790164000004,34.956156285,22.113,-1.1,0.49,-0.15,-0.05,-1.56,1.71,0.15,-0.63,-1.56,32.8257466,34.956257083000004,22.144,1.1,50.54,0.05,307395495,2172,1000,11111100,28,25,100,0.0,0,45,45,100826,20.55,0
