1.3791,0.31125,9.0214,-0.25857,-1.5754,-9.5146,1.5945,0.46926,9.1075,-0.26815,-1.5179,-9.6343
1.2498,0.4118,8.825,-0.37828,-1.4557,-9.2464,1.4413,0.58419,8.9878,-0.40701,-1.4461,-9.5098
1.4174,0.26815,8.6479,-0.28252,-1.6185,-9.1363,1.6616,0.4549,8.8538,-0.28252,-1.6328,-9.3757
1.154,0.38307,8.4611,-0.37828,-1.3216,-8.8729,1.2881,0.60334,8.6239,-0.42138,-1.3408,-9.0884
1.8292,0.34477,8.7388,-0.33519,-1.9728,-9.256,1.992,0.5363,8.9304,-0.32561,-1.9776,-9.3182
1.1253,0.40223,8.5712,-0.40223,-1.3408,-9.0597,1.3072,0.57461,8.7819,-0.38786,-1.3168,-9.256
0.9912,0.3304,8.2504,-0.29209,-1.1301,-8.7771,1.0582,0.47405,8.4946,-0.34955,-1.1061,-8.9591
0.96726,0.37828,9.0118,-0.34955,-1.1732,-9.4188,1.087,0.57461,9.1411,-0.3735,-1.1109,-9.6391
1.6712,0.21069,9.8545,-0.15802,-1.9201,-10.324,1.8962,0.36871,9.9503,-0.19154,-1.8962,-10.511
1.7526,0.057461,10.142,-0.019154,-1.9585,-10.64,2.0111,0.17238,10.242,-0.038307,-1.9872,-10.745
1.1732,0.076614,10.065,-0.062249,-1.3838,-10.439,1.3791,0.27773,10.147,-0.067038,-1.3647,-10.76
1.1875,0.076614,9.7971,-0.023942,-1.3599,-10.223,1.3791,0.2059,9.8833,-0.081403,-1.3503,-10.338
1.1636,0.51715,9.481,-0.4549,-1.3599,-9.9551,1.3264,0.67995,9.6055,-0.49799,-1.3312,-10.084
1.0151,0.41659,9.4188,-0.38307,-1.1971,-9.9216,1.1827,0.58897,9.6103,-0.42617,-1.2258,-10.041
1.2115,0.11492,9.7109,-0.10534,-1.4078,-10.161,1.3838,0.249,9.8881,-0.095768,-1.3312,-10.3
1.3838,0.26336,9.9695,-0.25857,-1.5993,-10.367,1.6041,0.46448,10.027,-0.29688,-1.5371,-10.534
1.0487,0.35913,9.8354,-0.32561,-1.2785,-10.257,1.2498,0.51236,10.036,-0.34955,-1.2067,-10.477
1.1636,0.2059,9.7971,-0.18196,-1.3695,-10.218,1.3168,0.41659,9.9551,-0.22027,-1.3072,-10.429
1.3838,0.30646,9.7205,-0.23463,-1.4988,-10.137,1.5083,0.44532,9.9551,-0.25379,-1.5323,-10.314
1.0774,0.23942,9.5529,-0.21069,-1.2833,-9.9551,1.3024,0.42138,9.6917,-0.27294,-1.2641,-10.175
1.0343,0.052672,9.3853,-0.062249,-1.2785,-9.8928,1.2498,0.27773,9.5672,-0.076614,-1.2163,-10.017
1.3551,0.13408,9.3374,-0.11013,-1.5562,-9.821,1.561,0.33998,9.5098,-0.13408,-1.494,-9.9982
0.93374,0.17238,9.0788,-0.15802,-1.1109,-9.481,1.0822,0.37828,9.1937,-0.17717,-1.0439,-9.6007
1.2163,0.3735,9.232,-0.34477,-1.3886,-9.6582,1.403,0.50757,9.3757,-0.31125,-1.3838,-9.821
1.2929,0.28252,9.3326,-0.249,-1.5419,-9.8689,1.5467,0.4549,9.5241,-0.26336,-1.5323,-10.008
1.1684,0.16281,9.3805,-0.13886,-1.3312,-9.821,1.3599,0.34955,9.5529,-0.18196,-1.312,-10.027
1.087,0.25379,9.4619,-0.21069,-1.2641,-9.9024,1.2402,0.43096,9.6247,-0.25857,-1.2498,-10.041
0.64643,0.014365,9.5385,0.057461,-0.88107,-9.8881,0.84755,0.15802,9.6391,-0.02873,-0.79487,-10.118
0.55067,-0.12929,9.5624,0.16759,-0.73263,-10.003,0.67038,0.052672,9.7157,0.1245,-0.67995,-10.223
0.55545,0.02873,9.7252,0.0095768,-0.68953,-10.242,0.68474,0.21069,9.845,0.023942,-0.66559,-10.29
0.66559,-0.014365,9.7779,0.076614,-0.84276,-10.175,0.85712,0.11492,9.7971,0,-0.79966,-10.305
0.93853,-0.019154,9.8976,0.033519,-1.1157,-10.338,1.0343,0.20111,9.9599,0.062249,-0.97683,-10.391
0.84755,0.14365,9.6965,-0.052672,-1.0151,-10.228,0.99599,0.27294,9.9311,-0.067038,-0.98641,-10.314
0.29688,0.0095768,9.6055,0,-0.49799,-10.032,0.46926,0.15323,9.7492,0.019154,-0.46448,-10.233
0.34955,-0.1245,9.6247,0.14844,-0.58897,-10.06,0.51715,0.086191,9.8354,0.14365,-0.55545,-10.276
0.47884,0.15802,9.4092,-0.13886,-0.68474,-9.8928,0.75178,0.31125,9.6247,-0.14365,-0.70868,-10.027
-0.249,0.0095768,8.7819,0.0047884,0.12929,-9.2799,-0.14365,0.18196,9.0357,-0.0095768,0.11492,-9.5193
-0.27294,0.043096,8.7293,-0.02873,0.11013,-9.1746,-0.14844,0.25857,8.8873,-0.057461,0.13886,-9.3853
-0.10534,0.11971,8.9064,-0.11013,-0.076614,-9.3326,0.081403,0.25857,9.1267,-0.09098,-0.081403,-9.505
-0.29688,-0.33998,8.9208,0.30646,0.11971,-9.3134,-0.17238,-0.043096,9.0549,0.27294,0.15802,-9.5529
0.25379,-0.31125,9.1842,0.33998,-0.43574,-9.6391,0.40701,-0.12929,9.2751,0.28252,-0.41659,-9.7492
-0.28252,-0.31125,9.1363,0.33519,0.019154,-9.6007,-0.076614,-0.13886,9.347,0.34955,0.076614,-9.821
-0.22505,-0.49799,9.0788,0.49321,0.10534,-9.596,-0.067038,-0.31603,9.2703,0.49321,0.09098,-9.6917
-0.51236,-0.55067,8.9926,0.55545,0.26336,-9.5098,-0.30167,-0.37828,9.1889,0.5794,0.29209,-9.7109
0.76614,-0.75657,10.281,0.79009,-0.96247,-10.721,0.96247,-0.63207,10.424,0.79009,-0.98641,-10.956
0.63686,-0.081403,10.654,0.14365,-0.90501,-11.104,0.75657,0.067038,10.841,0.067038,-0.77093,-11.272
-0.67516,-0.34955,9.9934,0.37828,0.4549,-10.525,-0.48363,-0.18675,10.137,0.36392,0.49321,-10.582
0.44532,-0.56982,9.9216,0.63207,-0.55545,-10.266,0.59855,-0.40701,9.979,0.61292,-0.54109,-10.467
-0.023942,-0.52194,9.8354,0.56503,-0.14365,-10.276,0.11971,-0.33519,9.9982,0.49799,-0.11971,-10.511
0.47884,-0.047884,10.444,0.095768,-0.65122,-10.817,0.68953,0.10056,10.582,0.086191,-0.62728,-11.066
1.3791,0.25857,10.774,-0.26336,-1.652,-11.195,1.6328,0.3735,10.946,-0.23942,-1.6185,-11.353
2.0351,0.26815,10.817,-0.22027,-2.2601,-11.305,2.2505,0.4118,10.965,-0.23942,-2.2649,-11.411
1.9201,0.34955,10.415,-0.26336,-2.1644,-10.913,2.1117,0.47884,10.659,-0.30646,-2.1404,-11.052
1.1779,0.35434,9.3996,-0.29688,-1.3408,-9.8689,1.3838,0.55067,9.414,-0.38786,-1.3791,-9.9072
1.4653,0.68474,9.0118,-0.62728,-1.6759,-9.4092,1.6424,0.79009,9.1171,-0.60334,-1.6472,-9.5193
0.88107,0.48842,8.5808,-0.47405,-1.0678,-8.9735,0.98641,0.69911,8.6383,-0.49799,-0.96247,-9.1219
1.087,0.27294,8.5425,-0.26815,-1.2354,-8.9878,1.1971,0.44532,8.6574,-0.26336,-1.1923,-9.1554
1.8483,0.11013,8.8969,-0.057461,-2.0303,-9.2751,1.9824,0.25857,9.0309,-0.076614,-1.9872,-9.5241
1.6951,0.3304,8.8394,-0.32561,-1.8914,-9.3039,1.8914,0.51236,8.9639,-0.34955,-1.8818,-9.4858
1.2163,0.51236,8.5521,-0.51236,-1.3455,-8.9447,1.312,0.75657,8.5952,-0.5363,-1.3551,-9.074
1.0582,0.48363,8.4372,-0.44053,-1.2354,-8.7771,1.154,0.60334,8.4803,-0.44532,-1.2115,-9.0453
0.80445,0.48842,8.509,-0.49321,-0.99599,-8.9304,0.95768,0.64643,8.6335,-0.49321,-0.9481,-9.1363
0.93374,0.3304,8.7149,-0.31603,-1.1684,-9.1363,1.1971,0.51715,8.8729,-0.35913,-1.154,-9.3326
1.5419,0.32561,8.9447,-0.32561,-1.7238,-9.323,1.6712,0.48842,9.1267,-0.31603,-1.6089,-9.5577
1.2833,0.047884,9.572,-0.0095768,-1.5131,-10.07,1.4557,0.20111,9.7779,-0.033519,-1.4557,-10.309
1.6616,0.44053,9.8641,-0.42138,-1.8723,-10.338,1.8675,0.65122,9.9886,-0.48363,-1.8244,-10.429
2.0925,0.38307,10.367,-0.37828,-2.3176,-10.745,2.2649,0.55067,10.549,-0.37828,-2.2362,-11.013
0.96247,0.34955,10.132,-0.30646,-1.2258,-10.649,1.1827,0.49321,10.367,-0.33519,-1.1827,-10.764
1.6951,0.19632,10.281,-0.17238,-1.8866,-10.702,1.9154,0.35434,10.515,-0.22027,-1.968,-10.97
0.55545,0.2873,10.587,-0.21548,-0.77572,-10.994,0.61292,0.43096,10.726,-0.22027,-0.56024,-11.19
1.5467,-0.20111,11.076,0.22027,-1.7909,-11.588,1.8675,-0.062249,11.267,0.23463,-1.8531,-11.717
5.0805,0.63686,10.961,-0.62728,-5.3008,-11.406,5.3965,0.79487,10.999,-0.65122,-5.3199,-11.468
3.6392,0.70868,9.821,-0.63207,-3.8116,-10.209,3.7254,0.80924,9.8354,-0.67038,-3.6966,-10.209
0.9481,-0.0047884,9.074,0,-1.1684,-9.596,1.0582,0.17717,9.2033,-0.023942,-1.1061,-9.6965
0.79009,-0.44532,9.0453,0.45969,-1.0104,-9.5337,0.9912,-0.27773,9.2273,0.48842,-1.0247,-9.6438
1.4413,-0.023942,9.0453,0.076614,-1.6616,-9.5098,1.6233,0.16281,9.1506,-0.0047884,-1.6233,-9.572
1.8052,0.34477,9.1937,-0.29688,-1.9968,-9.6678,1.9968,0.56982,9.3757,-0.36392,-2.0207,-9.8258
0.8667,0.37828,8.6814,-0.3304,-1.0439,-9.1842,1.0343,0.51236,8.8298,-0.32561,-1.0487,-9.3374
0.8667,0.11492,8.2025,-0.13886,-1.0343,-8.6718,1.0582,0.31603,8.351,-0.14365,-1.0822,-8.8107
0.92895,0.071826,8.1211,-0.062249,-1.0247,-8.5904,1.0008,0.23942,8.2887,-0.057461,-0.98641,-8.6766
0.023942,-0.40223,7.9727,0.43096,-0.2059,-8.4276,0.11492,-0.2873,8.0589,0.48842,-0.13408,-8.4898
0.61292,-0.44053,8.5425,0.43574,-0.73263,-8.9304,0.74699,-0.26336,8.7005,0.45011,-0.72305,-9.0884
0.99599,-0.052672,9.098,0.11492,-1.1732,-9.505,1.221,0.11013,9.2464,0.047884,-1.221,-9.7061
1.494,0.14365,10.022,-0.071826,-1.7095,-10.539,1.7142,0.31125,10.209,-0.11971,-1.7526,-10.678
1.5467,0.21548,10.697,-0.19632,-1.7909,-11.138,1.6855,0.44053,10.855,-0.22505,-1.719,-11.387
1.2163,0.43096,10.736,-0.33998,-1.4174,-11.162,1.3647,0.57461,10.817,-0.3735,-1.403,-11.325
0.35913,0.39265,10.367,-0.31603,-0.58897,-10.812,0.56024,0.49799,10.463,-0.28252,-0.51715,-10.965
0.91937,0.18196,10.013,-0.18196,-1.1349,-10.482,1.0487,0.36871,10.18,-0.18675,-1.1061,-10.582
2.1691,0.40701,10.027,-0.35913,-2.3703,-10.467,2.3559,0.52194,10.075,-0.31125,-2.3607,-10.606
2.1069,0.79009,9.481,-0.70868,-2.3798,-10.032,2.332,0.91937,9.6678,-0.73263,-2.3559,-10.065
1.2785,0.67516,8.9447,-0.64643,-1.5323,-9.3278,1.3934,0.83318,9.0214,-0.71347,-1.3791,-9.6055
1.5993,0.64643,9.1985,-0.63686,-1.8531,-9.6103,1.7478,0.81403,9.3661,-0.67995,-1.7717,-9.7779
2.0686,0.63207,9.2129,-0.64643,-2.2362,-9.6822,2.2266,0.82839,9.4044,-0.67038,-2.2266,-9.8881
1.9824,0.51236,8.849,-0.51236,-2.2075,-9.347,2.1548,0.71347,9.007,-0.5363,-2.2027,-9.4858
1.47,0.44532,8.2313,-0.43574,-1.6233,-8.734,1.5945,0.62249,8.3845,-0.43096,-1.5467,-8.8777
0.92895,0.62249,7.6279,-0.58897,-1.1253,-8.0445,1.063,0.81882,7.829,-0.59376,-1.1205,-8.2073
1.4605,0.59376,7.9966,-0.52672,-1.5467,-8.3653,1.5754,0.75657,8.1307,-0.52672,-1.5658,-8.5042
1.3072,0.62249,8.0349,-0.60813,-1.4269,-8.4036,1.4748,0.79009,8.1786,-0.54588,-1.4269,-8.6957
1.1013,0.56024,8.4707,-0.52672,-1.2833,-8.9399,1.2019,0.73263,8.5808,-0.5363,-1.1971,-9.0884
