0.7422,0.32561,9.3661,-0.27773,-0.93853,-9.7779,0.90022,0.52194,9.5002,-0.3304,-0.91459,-10.046
0.97683,0.29688,9.4427,-0.26336,-1.2067,-9.8737,1.1588,0.43574,9.596,-0.26336,-1.1061,-10.089
0.93853,0.19632,9.4475,-0.17717,-1.0918,-10.013,1.0822,0.39265,9.6869,-0.19154,-1.0678,-10.171
0.81882,0.26336,9.4763,-0.29209,-1.0151,-9.9455,0.97205,0.44053,9.5864,-0.2873,-0.9912,-10.075
0.88585,0.29688,9.4715,-0.25857,-1.0439,-9.9168,1.0582,0.43096,9.6007,-0.29209,-1.0391,-10.046
0.79966,0.32082,9.323,-0.26815,-1.0151,-9.7827,1.0056,0.49321,9.5098,-0.28252,-0.98162,-10.036
0.78051,0.3304,9.323,-0.36392,-0.98641,-9.7683,0.97683,0.55545,9.5098,-0.34955,-0.93853,-9.979
0.90501,0.30646,9.4858,-0.31603,-1.0822,-9.821,1.0343,0.4549,9.596,-0.27773,-1.063,-10.07
0.95289,0.249,9.5002,-0.21069,-1.154,-9.8976,1.1205,0.44053,9.6582,-0.249,-1.1396,-10.123
0.97205,0.29209,9.505,-0.23463,-1.1875,-9.9311,1.1827,0.44053,9.6438,-0.25379,-1.1109,-10.199
0.86191,0.28252,9.4044,-0.29688,-1.0487,-9.8066,1.0439,0.47405,9.5241,-0.25379,-0.99599,-10.051
0.81882,0.2873,9.4667,-0.30646,-1.1013,-9.8114,1.063,0.48363,9.4954,-0.29688,-1.0582,-9.9982
0.86191,0.25857,9.4906,-0.29688,-1.0918,-9.9216,1.0534,0.46926,9.5768,-0.29209,-0.9912,-10.113
0.87628,0.25379,9.4667,-0.24421,-1.1349,-9.9407,1.1349,0.43574,9.6247,-0.23942,-1.0822,-10.147
0.91459,0.33998,9.5146,-0.28252,-1.063,-9.9455,1.1061,0.51236,9.596,-0.35913,-1.0534,-10.156
0.88107,0.36871,9.4954,-0.31125,-1.0726,-9.9551,1.0678,0.53151,9.6726,-0.34955,-1.0582,-10.127
0.94332,0.34955,9.5193,-0.28252,-1.0822,-9.9599,1.0487,0.49321,9.572,-0.32082,-1.0295,-10.104
0.86191,0.35434,9.505,-0.34477,-1.1061,-9.8641,1.1157,0.50278,9.6247,-0.35913,-1.0918,-10.099
0.82361,0.25379,9.4667,-0.33519,-1.0726,-9.8928,1.0343,0.46448,9.6295,-0.29688,-1.063,-10.099
0.90022,0.25379,9.4954,-0.25857,-1.063,-9.9551,1.0918,0.40701,9.663,-0.249,-1.1301,-10.147
0.87628,0.27294,9.4092,-0.22505,-1.087,-9.9024,1.0439,0.43574,9.6247,-0.22027,-1.0199,-10.137
0.8667,0.29688,9.3805,-0.27294,-1.1061,-9.912,1.0582,0.45969,9.5098,-0.27773,-1.0774,-10.032
0.8667,0.2873,9.3039,-0.29688,-1.1109,-9.8306,1.0726,0.43574,9.4954,-0.25379,-1.063,-10.036
0.89543,0.24421,9.4523,-0.21069,-1.1157,-9.9168,1.1061,0.42617,9.6151,-0.29688,-1.0678,-10.099
0.93853,0.26336,9.5337,-0.23942,-1.1396,-9.9359,1.1157,0.42138,9.6151,-0.27294,-1.0822,-10.094
0.90022,0.29209,9.4954,-0.29209,-1.1396,-9.9934,1.087,0.47884,9.6869,-0.29209,-1.1013,-10.19
0.80924,0.31125,9.5002,-0.27773,-1.0391,-9.9455,1.0295,0.46926,9.6726,-0.2873,-1.0104,-10.089
0.69911,0.35434,9.4763,-0.31603,-0.91937,-9.8833,0.91937,0.54109,9.6486,-0.30167,-0.92895,-10.051
0.51715,0.39265,9.2943,-0.36871,-0.76614,-9.7013,0.71826,0.58897,9.3996,-0.39265,-0.64165,-9.9551
0.43574,0.26336,9.481,-0.24421,-0.67038,-9.8306,0.6177,0.40701,9.5912,-0.25857,-0.63207,-10.113
